constraint_id,context,H_sq_total,frac_mountain,frac_rope,frac_tangled_rope,frac_snare,frac_scaffold,frac_piton
regulatory_recognition_reading,institutional,0.6932390211747034,1.3450155623800724e-38,0.0003723971963223912,0.16437470353902717,0.819923087115282,0.015329810201697687,1.9476707804162335e-09
regulatory_recognition_reading,analytical,0.45688259369539225,2.040824677489805e-38,2.040824677489805e-38,0.23770118652461772,0.7622986288697484,1.1526597635162584e-07,6.933965744007283e-08
relational_autonomy,powerless,0.020042608428203948,0.0,0.8936075705790559,0.02411477420856955,0.0009963658660546396,0.08114904403434449,0.00013224531197546572
relational_autonomy,moderate,0.0002478340935436303,0.0,0.9082320969476775,0.04535935159200185,0.0001498946766506189,0.04618919801714793,6.945876652202105e-05
relational_autonomy,institutional,1.517556509101567,1.6473861706834027e-31,0.41666094983612484,0.5831312448669709,1.8627383152947155e-06,0.00012565351919736485,8.028903939158563e-05
relational_autonomy,analytical,0.0463053889148508,0.0,0.804369242874014,0.014681209267887817,0.02207961956312533,0.15830020182676302,0.0005697264682097537
sex_biology_reading,powerless,0.3746405179018012,6.570457759835984e-31,1.240347155082882e-06,0.09388411298776986,0.9061035245452151,1.0858823334539548e-05,2.63296525233727e-07
sex_biology_reading,moderate,0.06952951393595419,2.091425481274165e-34,2.091425481274165e-34,0.46929656741236037,0.5307032789735534,1.0710347081555217e-07,4.6510615452027634e-08
sex_biology_reading,institutional,0.37554166791016924,3.965609141795685e-35,0.00026311924481754604,0.09337487188269931,0.9051127225995143,0.0012486710696071092,6.152033618506531e-07
sex_biology_reading,analytical,0.002230321847266182,6.677294011244238e-33,6.677294011244238e-33,0.36235570705071407,0.6372976323186904,8.022388815137476e-06,0.0003386382417802895
sound_money_stability_paradox,powerless,0.29619349663768857,8.43237130981888e-31,1.902774338809491e-06,0.0745061649182943,0.9253499702596386,2.3512938194073784e-07,0.00014172691834623066
sound_money_stability_paradox,moderate,0.0011803547061019464,6.613984601980718e-29,6.613984601980718e-29,0.2891425356427409,0.7021498279538385,1.210591944745892e-08,0.008707624297501193
sound_money_stability_paradox,institutional,0.2973796250062122,1.918614022269182e-37,0.0012972769682742325,0.07402362867296865,0.9243454858856633,6.0752222446483356e-05,0.0002728562506472096
sound_money_stability_paradox,analytical,0.21111960931956147,1.150029506289912e-30,1.150029506289912e-30,0.0980347075555892,0.8989177240441648,6.768333381804945e-11,0.0030475683325626004
state_modernization_extraction,powerless,0.17551357775564475,3.475881220828325e-35,3.475881220828325e-35,0.3451669856881419,0.6548325038512727,6.649123493169597e-09,5.038114619162646e-07
state_modernization_extraction,moderate,0.0013932109616014668,5.564355154918058e-29,5.564355154918058e-29,0.5713053000377737,0.4267645822893163,1.2060847071953868e-08,0.0019301056120628961
state_modernization_extraction,institutional,0.6636238536454998,1.7298107891524172e-41,1.5552466629407968e-05,0.16590321462336294,0.834016093696067,3.630365249218132e-05,2.8835561448404472e-05
state_modernization_extraction,analytical,0.4442256975751619,5.349333310388279e-31,5.349333310388279e-31,0.22864506061281648,0.7703985242089458,3.782605202778893e-11,0.000956415140411648
structural_contraction_reading,powerless,0.0019414568932673592,4.0696304538310197e-32,4.0696304538310197e-32,0.87119248377557,0.0016019689268075444,4.0696304538310197e-32,0.12720554729762243
structural_contraction_reading,moderate,0.0008453508294710161,9.467963119055348e-33,9.467963119055348e-33,0.8784489974215441,0.0010601018349312252,9.467963119055348e-33,0.12049090074352466
structural_contraction_reading,institutional,1.9652631021722085,1.130660174166787e-31,0.021983752415047377,0.4611868678246965,0.5086595529735047,0.0072318317294530615,0.0009379950572982187
structural_contraction_reading,analytical,1.7953167184236336,1.9997010989299997e-33,1.9997010989299997e-33,0.33546702135451695,0.4653259295453807,1.9997010989299997e-33,0.19920704910010223
