id	obs	lo	hi	type
gpl_derivative_work_trigger__broad_copyleft_reading	moderate	-0.5000	0.0000	rope
gpl_derivative_work_trigger__broad_copyleft_reading	moderate	0.0010	0.3490	naturalized
gpl_derivative_work_trigger__broad_copyleft_reading	moderate	0.3500	0.3500	unknown
gpl_derivative_work_trigger__broad_copyleft_reading	moderate	0.3510	0.6590	tangled_rope
gpl_derivative_work_trigger__broad_copyleft_reading	moderate	0.6600	1.6000	snare
gpl_derivative_work_trigger__broad_copyleft_reading	institutional	-0.5000	0.0000	rope
gpl_derivative_work_trigger__broad_copyleft_reading	institutional	0.0010	0.3490	naturalized
gpl_derivative_work_trigger__broad_copyleft_reading	institutional	0.3500	0.3500	unknown
gpl_derivative_work_trigger__broad_copyleft_reading	institutional	0.3510	0.6590	tangled_rope
gpl_derivative_work_trigger__broad_copyleft_reading	institutional	0.6600	1.6000	snare
gpl_derivative_work_trigger__broad_copyleft_reading	analytical	-0.5000	0.0000	rope
gpl_derivative_work_trigger__broad_copyleft_reading	analytical	0.0010	0.3490	naturalized
gpl_derivative_work_trigger__broad_copyleft_reading	analytical	0.3500	0.3500	unknown
gpl_derivative_work_trigger__broad_copyleft_reading	analytical	0.3510	0.6590	tangled_rope
gpl_derivative_work_trigger__broad_copyleft_reading	analytical	0.6600	1.6000	snare
gpl_derivative_work_trigger__narrow_linking_permissive_reading	powerless	-0.5000	0.3490	naturalized
gpl_derivative_work_trigger__narrow_linking_permissive_reading	powerless	0.3500	0.3500	unknown
gpl_derivative_work_trigger__narrow_linking_permissive_reading	powerless	0.3510	0.6590	tangled_rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	powerless	0.6600	1.6000	snare
gpl_derivative_work_trigger__narrow_linking_permissive_reading	moderate	-0.5000	0.0000	rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	moderate	0.0010	0.3490	naturalized
gpl_derivative_work_trigger__narrow_linking_permissive_reading	moderate	0.3500	0.3500	unknown
gpl_derivative_work_trigger__narrow_linking_permissive_reading	moderate	0.3510	0.6590	tangled_rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	moderate	0.6600	1.6000	snare
gpl_derivative_work_trigger__narrow_linking_permissive_reading	institutional	-0.5000	0.0000	rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	institutional	0.0010	0.3490	naturalized
gpl_derivative_work_trigger__narrow_linking_permissive_reading	institutional	0.3500	0.3500	unknown
gpl_derivative_work_trigger__narrow_linking_permissive_reading	institutional	0.3510	0.6590	tangled_rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	institutional	0.6600	1.6000	snare
gpl_derivative_work_trigger__narrow_linking_permissive_reading	analytical	-0.5000	0.0000	rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	analytical	0.0010	0.3490	naturalized
gpl_derivative_work_trigger__narrow_linking_permissive_reading	analytical	0.3500	0.3500	unknown
gpl_derivative_work_trigger__narrow_linking_permissive_reading	analytical	0.3510	0.6590	tangled_rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	analytical	0.6600	1.6000	snare
gpl_reciprocity_obligation__copyleft_as_commons_reading	powerless	-0.5000	0.3490	naturalized
gpl_reciprocity_obligation__copyleft_as_commons_reading	powerless	0.3500	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_commons_reading	moderate	-0.5000	0.0000	rope
gpl_reciprocity_obligation__copyleft_as_commons_reading	moderate	0.0010	0.3490	naturalized
gpl_reciprocity_obligation__copyleft_as_commons_reading	moderate	0.3500	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_commons_reading	institutional	-0.5000	0.0000	rope
gpl_reciprocity_obligation__copyleft_as_commons_reading	institutional	0.0010	0.3490	naturalized
gpl_reciprocity_obligation__copyleft_as_commons_reading	institutional	0.3500	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_commons_reading	analytical	-0.5000	0.0000	rope
gpl_reciprocity_obligation__copyleft_as_commons_reading	analytical	0.0010	0.3490	naturalized
gpl_reciprocity_obligation__copyleft_as_commons_reading	analytical	0.3500	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_freedom_reading	powerless	-0.5000	0.3500	unknown
gpl_reciprocity_obligation__copyleft_as_freedom_reading	powerless	0.3510	0.9000	tangled_rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	powerless	0.9010	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_freedom_reading	moderate	-0.5000	0.3500	rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	moderate	0.3510	0.9000	tangled_rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	moderate	0.9010	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_freedom_reading	institutional	-0.5000	0.3500	rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	institutional	0.3510	0.9000	tangled_rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	institutional	0.9010	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_freedom_reading	analytical	-0.5000	0.3500	rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	analytical	0.3510	0.9000	tangled_rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	analytical	0.9010	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_restriction_reading	powerless	-0.5000	0.3490	naturalized
gpl_reciprocity_obligation__copyleft_as_restriction_reading	powerless	0.3500	0.3500	unknown
gpl_reciprocity_obligation__copyleft_as_restriction_reading	powerless	0.3510	0.9000	tangled_rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	powerless	0.9010	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_restriction_reading	moderate	-0.5000	0.0000	rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	moderate	0.0010	0.3490	naturalized
gpl_reciprocity_obligation__copyleft_as_restriction_reading	moderate	0.3500	0.3500	unknown
gpl_reciprocity_obligation__copyleft_as_restriction_reading	moderate	0.3510	0.9000	tangled_rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	moderate	0.9010	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_restriction_reading	institutional	-0.5000	0.0000	rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	institutional	0.0010	0.3490	naturalized
gpl_reciprocity_obligation__copyleft_as_restriction_reading	institutional	0.3500	0.3500	unknown
gpl_reciprocity_obligation__copyleft_as_restriction_reading	institutional	0.3510	0.9000	tangled_rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	institutional	0.9010	1.6000	unknown
gpl_reciprocity_obligation__copyleft_as_restriction_reading	analytical	-0.5000	0.0000	rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	analytical	0.0010	0.3490	naturalized
gpl_reciprocity_obligation__copyleft_as_restriction_reading	analytical	0.3500	0.3500	unknown
gpl_reciprocity_obligation__copyleft_as_restriction_reading	analytical	0.3510	0.9000	tangled_rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	analytical	0.9010	1.6000	unknown
hagia_sophia_substrate__islamic_sovereignty_reading	powerless	-0.5000	0.3490	naturalized
hagia_sophia_substrate__islamic_sovereignty_reading	powerless	0.3500	0.3500	unknown
hagia_sophia_substrate__islamic_sovereignty_reading	powerless	0.3510	0.6590	tangled_rope
hagia_sophia_substrate__islamic_sovereignty_reading	powerless	0.6600	1.6000	snare
hagia_sophia_substrate__islamic_sovereignty_reading	moderate	-0.5000	0.0000	rope
hagia_sophia_substrate__islamic_sovereignty_reading	moderate	0.0010	0.3490	naturalized
hagia_sophia_substrate__islamic_sovereignty_reading	moderate	0.3500	0.3500	unknown
hagia_sophia_substrate__islamic_sovereignty_reading	moderate	0.3510	0.6590	tangled_rope
hagia_sophia_substrate__islamic_sovereignty_reading	moderate	0.6600	1.6000	snare
hagia_sophia_substrate__islamic_sovereignty_reading	institutional	-0.5000	0.0000	rope
hagia_sophia_substrate__islamic_sovereignty_reading	institutional	0.0010	0.3490	naturalized
hagia_sophia_substrate__islamic_sovereignty_reading	institutional	0.3500	0.3500	unknown
hagia_sophia_substrate__islamic_sovereignty_reading	institutional	0.3510	0.6590	tangled_rope
hagia_sophia_substrate__islamic_sovereignty_reading	institutional	0.6600	1.6000	snare
hagia_sophia_substrate__islamic_sovereignty_reading	analytical	-0.5000	0.0000	rope
hagia_sophia_substrate__islamic_sovereignty_reading	analytical	0.0010	0.3490	naturalized
hagia_sophia_substrate__islamic_sovereignty_reading	analytical	0.3500	0.3500	unknown
hagia_sophia_substrate__islamic_sovereignty_reading	analytical	0.3510	0.6590	tangled_rope
hagia_sophia_substrate__islamic_sovereignty_reading	analytical	0.6600	1.6000	snare
hagia_sophia_substrate__orthodox_restitution_reading	powerless	-0.5000	0.4500	piton
hagia_sophia_substrate__orthodox_restitution_reading	powerless	0.4510	1.6000	unknown
hagia_sophia_substrate__orthodox_restitution_reading	moderate	-0.5000	0.3500	rope
hagia_sophia_substrate__orthodox_restitution_reading	moderate	0.3510	0.4500	piton
hagia_sophia_substrate__orthodox_restitution_reading	moderate	0.4510	1.6000	unknown
hagia_sophia_substrate__orthodox_restitution_reading	institutional	-0.5000	0.3500	rope
hagia_sophia_substrate__orthodox_restitution_reading	institutional	0.3510	0.4500	piton
hagia_sophia_substrate__orthodox_restitution_reading	institutional	0.4510	1.6000	unknown
hagia_sophia_substrate__orthodox_restitution_reading	analytical	-0.5000	0.3500	rope
hagia_sophia_substrate__orthodox_restitution_reading	analytical	0.3510	0.4500	piton
hagia_sophia_substrate__orthodox_restitution_reading	analytical	0.4510	1.6000	unknown
hagia_sophia_substrate__universal_heritage_reading	powerless	-0.5000	0.3490	naturalized
hagia_sophia_substrate__universal_heritage_reading	powerless	0.3500	0.3500	unknown
hagia_sophia_substrate__universal_heritage_reading	powerless	0.3510	0.6590	tangled_rope
hagia_sophia_substrate__universal_heritage_reading	powerless	0.6600	1.6000	snare
hagia_sophia_substrate__universal_heritage_reading	moderate	-0.5000	0.0000	rope
hagia_sophia_substrate__universal_heritage_reading	moderate	0.0010	0.3490	naturalized
hagia_sophia_substrate__universal_heritage_reading	moderate	0.3500	0.3500	unknown
hagia_sophia_substrate__universal_heritage_reading	moderate	0.3510	0.6590	tangled_rope
hagia_sophia_substrate__universal_heritage_reading	moderate	0.6600	1.6000	snare
hagia_sophia_substrate__universal_heritage_reading	institutional	-0.5000	0.0000	rope
hagia_sophia_substrate__universal_heritage_reading	institutional	0.0010	0.3490	naturalized
hagia_sophia_substrate__universal_heritage_reading	institutional	0.3500	0.3500	unknown
hagia_sophia_substrate__universal_heritage_reading	institutional	0.3510	0.6590	tangled_rope
hagia_sophia_substrate__universal_heritage_reading	institutional	0.6600	1.6000	snare
hagia_sophia_substrate__universal_heritage_reading	analytical	-0.5000	0.0000	rope
hagia_sophia_substrate__universal_heritage_reading	analytical	0.0010	0.3490	naturalized
hagia_sophia_substrate__universal_heritage_reading	analytical	0.3500	0.3500	unknown
hagia_sophia_substrate__universal_heritage_reading	analytical	0.3510	0.6590	tangled_rope
hagia_sophia_substrate__universal_heritage_reading	analytical	0.6600	1.6000	snare
hebrew_continuity__bridge_pidginized	powerless	-0.5000	0.3490	naturalized
hebrew_continuity__bridge_pidginized	powerless	0.3500	0.3500	unknown
hebrew_continuity__bridge_pidginized	powerless	0.3510	0.9000	tangled_rope
hebrew_continuity__bridge_pidginized	powerless	0.9010	1.6000	unknown
hebrew_continuity__bridge_pidginized	moderate	-0.5000	0.0000	rope
hebrew_continuity__bridge_pidginized	moderate	0.0010	0.3490	naturalized
hebrew_continuity__bridge_pidginized	moderate	0.3500	0.3500	unknown
hebrew_continuity__bridge_pidginized	moderate	0.3510	0.9000	tangled_rope
hebrew_continuity__bridge_pidginized	moderate	0.9010	1.6000	unknown
hebrew_continuity__bridge_pidginized	institutional	-0.5000	0.0000	rope
hebrew_continuity__bridge_pidginized	institutional	0.0010	0.3490	naturalized
hebrew_continuity__bridge_pidginized	institutional	0.3500	0.3500	unknown
hebrew_continuity__bridge_pidginized	institutional	0.3510	0.9000	tangled_rope
hebrew_continuity__bridge_pidginized	institutional	0.9010	1.6000	unknown
hebrew_continuity__bridge_pidginized	analytical	-0.5000	0.0000	rope
hebrew_continuity__bridge_pidginized	analytical	0.0010	0.3490	naturalized
hebrew_continuity__bridge_pidginized	analytical	0.3500	0.3500	unknown
hebrew_continuity__bridge_pidginized	analytical	0.3510	0.9000	tangled_rope
hebrew_continuity__bridge_pidginized	analytical	0.9010	1.6000	unknown
hebrew_continuity__liturgical_preservation	powerless	-0.5000	0.3490	naturalized
hebrew_continuity__liturgical_preservation	powerless	0.3500	0.3500	unknown
hebrew_continuity__liturgical_preservation	powerless	0.3510	0.6590	tangled_rope
hebrew_continuity__liturgical_preservation	powerless	0.6600	1.6000	snare
hebrew_continuity__liturgical_preservation	moderate	-0.5000	0.0000	rope
hebrew_continuity__liturgical_preservation	moderate	0.0010	0.3490	naturalized
hebrew_continuity__liturgical_preservation	moderate	0.3500	0.3500	unknown
hebrew_continuity__liturgical_preservation	moderate	0.3510	0.6590	tangled_rope
hebrew_continuity__liturgical_preservation	moderate	0.6600	1.6000	snare
hebrew_continuity__liturgical_preservation	institutional	-0.5000	0.0000	rope
hebrew_continuity__liturgical_preservation	institutional	0.0010	0.3490	naturalized
hebrew_continuity__liturgical_preservation	institutional	0.3500	0.3500	unknown
hebrew_continuity__liturgical_preservation	institutional	0.3510	0.6590	tangled_rope
hebrew_continuity__liturgical_preservation	institutional	0.6600	1.6000	snare
hebrew_continuity__liturgical_preservation	analytical	-0.5000	0.0000	rope
hebrew_continuity__liturgical_preservation	analytical	0.0010	0.3490	naturalized
hebrew_continuity__liturgical_preservation	analytical	0.3500	0.3500	unknown
hebrew_continuity__liturgical_preservation	analytical	0.3510	0.6590	tangled_rope
hebrew_continuity__liturgical_preservation	analytical	0.6600	1.6000	snare
hebrew_continuity__native_generative	powerless	-0.5000	0.3490	naturalized
hebrew_continuity__native_generative	powerless	0.3500	0.3500	unknown
hebrew_continuity__native_generative	powerless	0.3510	0.6590	tangled_rope
hebrew_continuity__native_generative	powerless	0.6600	1.6000	snare
hebrew_continuity__native_generative	moderate	-0.5000	0.0000	rope
hebrew_continuity__native_generative	moderate	0.0010	0.3490	naturalized
hebrew_continuity__native_generative	moderate	0.3500	0.3500	unknown
hebrew_continuity__native_generative	moderate	0.3510	0.6590	tangled_rope
hebrew_continuity__native_generative	moderate	0.6600	1.6000	snare
hebrew_continuity__native_generative	institutional	-0.5000	0.0000	rope
hebrew_continuity__native_generative	institutional	0.0010	0.3490	naturalized
hebrew_continuity__native_generative	institutional	0.3500	0.3500	unknown
hebrew_continuity__native_generative	institutional	0.3510	0.6590	tangled_rope
hebrew_continuity__native_generative	institutional	0.6600	1.6000	snare
hebrew_continuity__native_generative	analytical	-0.5000	0.0000	rope
hebrew_continuity__native_generative	analytical	0.0010	0.3490	naturalized
hebrew_continuity__native_generative	analytical	0.3500	0.3500	unknown
hebrew_continuity__native_generative	analytical	0.3510	0.6590	tangled_rope
hebrew_continuity__native_generative	analytical	0.6600	1.6000	snare
hebrew_linguistic_life__liturgical_preservation_reading	powerless	-0.5000	0.3490	naturalized
hebrew_linguistic_life__liturgical_preservation_reading	powerless	0.3500	0.3500	unknown
hebrew_linguistic_life__liturgical_preservation_reading	powerless	0.3510	0.6590	tangled_rope
hebrew_linguistic_life__liturgical_preservation_reading	powerless	0.6600	1.6000	snare
hebrew_linguistic_life__liturgical_preservation_reading	moderate	-0.5000	0.0000	rope
hebrew_linguistic_life__liturgical_preservation_reading	moderate	0.0010	0.3490	naturalized
hebrew_linguistic_life__liturgical_preservation_reading	moderate	0.3500	0.3500	unknown
hebrew_linguistic_life__liturgical_preservation_reading	moderate	0.3510	0.6590	tangled_rope
hebrew_linguistic_life__liturgical_preservation_reading	moderate	0.6600	1.6000	snare
hebrew_linguistic_life__liturgical_preservation_reading	institutional	-0.5000	0.0000	rope
hebrew_linguistic_life__liturgical_preservation_reading	institutional	0.0010	0.3490	naturalized
hebrew_linguistic_life__liturgical_preservation_reading	institutional	0.3500	0.3500	unknown
hebrew_linguistic_life__liturgical_preservation_reading	institutional	0.3510	0.6590	tangled_rope
hebrew_linguistic_life__liturgical_preservation_reading	institutional	0.6600	1.6000	snare
hebrew_linguistic_life__liturgical_preservation_reading	analytical	-0.5000	0.0000	rope
hebrew_linguistic_life__liturgical_preservation_reading	analytical	0.0010	0.3490	naturalized
hebrew_linguistic_life__liturgical_preservation_reading	analytical	0.3500	0.3500	unknown
hebrew_linguistic_life__liturgical_preservation_reading	analytical	0.3510	0.6590	tangled_rope
hebrew_linguistic_life__liturgical_preservation_reading	analytical	0.6600	1.6000	snare
hebrew_linguistic_life__marketplace_pidgin_reading	powerless	-0.5000	0.4500	scaffold
hebrew_linguistic_life__marketplace_pidgin_reading	powerless	0.4510	1.6000	unknown
hebrew_linguistic_life__marketplace_pidgin_reading	moderate	-0.5000	0.4500	scaffold
hebrew_linguistic_life__marketplace_pidgin_reading	moderate	0.4510	1.6000	unknown
hebrew_linguistic_life__marketplace_pidgin_reading	institutional	-0.5000	0.4500	scaffold
hebrew_linguistic_life__marketplace_pidgin_reading	institutional	0.4510	1.6000	unknown
hebrew_linguistic_life__marketplace_pidgin_reading	analytical	-0.5000	0.4500	scaffold
hebrew_linguistic_life__marketplace_pidgin_reading	analytical	0.4510	1.6000	unknown
hebrew_linguistic_life__native_generational_reading	powerless	-0.5000	0.3490	naturalized
hebrew_linguistic_life__native_generational_reading	powerless	0.3500	0.3500	unknown
hebrew_linguistic_life__native_generational_reading	powerless	0.3510	0.6590	tangled_rope
hebrew_linguistic_life__native_generational_reading	powerless	0.6600	1.6000	snare
hebrew_linguistic_life__native_generational_reading	moderate	-0.5000	0.0000	rope
hebrew_linguistic_life__native_generational_reading	moderate	0.0010	0.3490	naturalized
hebrew_linguistic_life__native_generational_reading	moderate	0.3500	0.3500	unknown
hebrew_linguistic_life__native_generational_reading	moderate	0.3510	0.6590	tangled_rope
hebrew_linguistic_life__native_generational_reading	moderate	0.6600	1.6000	snare
hebrew_linguistic_life__native_generational_reading	institutional	-0.5000	0.0000	rope
hebrew_linguistic_life__native_generational_reading	institutional	0.0010	0.3490	naturalized
hebrew_linguistic_life__native_generational_reading	institutional	0.3500	0.3500	unknown
hebrew_linguistic_life__native_generational_reading	institutional	0.3510	0.6590	tangled_rope
hebrew_linguistic_life__native_generational_reading	institutional	0.6600	1.6000	snare
hebrew_linguistic_life__native_generational_reading	analytical	-0.5000	0.0000	rope
hebrew_linguistic_life__native_generational_reading	analytical	0.0010	0.3490	naturalized
hebrew_linguistic_life__native_generational_reading	analytical	0.3500	0.3500	unknown
hebrew_linguistic_life__native_generational_reading	analytical	0.3510	0.6590	tangled_rope
hebrew_linguistic_life__native_generational_reading	analytical	0.6600	1.6000	snare
hebrew_living_language__literary_revival_reading	powerless	-0.5000	0.4500	scaffold
hebrew_living_language__literary_revival_reading	powerless	0.4510	1.6000	unknown
hebrew_living_language__literary_revival_reading	moderate	-0.5000	0.4500	scaffold
hebrew_living_language__literary_revival_reading	moderate	0.4510	1.6000	unknown
hebrew_living_language__literary_revival_reading	institutional	-0.5000	0.4500	scaffold
hebrew_living_language__literary_revival_reading	institutional	0.4510	1.6000	unknown
hebrew_living_language__literary_revival_reading	analytical	-0.5000	0.4500	scaffold
hebrew_living_language__literary_revival_reading	analytical	0.4510	1.6000	unknown
hebrew_living_language__liturgical_continuity_reading	powerless	-0.5000	0.4500	scaffold
hebrew_living_language__liturgical_continuity_reading	powerless	0.4510	1.6000	unknown
hebrew_living_language__liturgical_continuity_reading	moderate	-0.5000	0.4500	scaffold
hebrew_living_language__liturgical_continuity_reading	moderate	0.4510	1.6000	unknown
hebrew_living_language__liturgical_continuity_reading	institutional	-0.5000	0.4500	scaffold
hebrew_living_language__liturgical_continuity_reading	institutional	0.4510	1.6000	unknown
hebrew_living_language__liturgical_continuity_reading	analytical	-0.5000	0.4500	scaffold
hebrew_living_language__liturgical_continuity_reading	analytical	0.4510	1.6000	unknown
hebrew_living_language__native_generation_reading	powerless	-0.5000	0.3490	naturalized
hebrew_living_language__native_generation_reading	powerless	0.3500	0.3500	unknown
hebrew_living_language__native_generation_reading	powerless	0.3510	0.6590	tangled_rope
hebrew_living_language__native_generation_reading	powerless	0.6600	1.6000	snare
hebrew_living_language__native_generation_reading	moderate	-0.5000	0.0000	rope
hebrew_living_language__native_generation_reading	moderate	0.0010	0.3490	naturalized
hebrew_living_language__native_generation_reading	moderate	0.3500	0.3500	unknown
hebrew_living_language__native_generation_reading	moderate	0.3510	0.6590	tangled_rope
hebrew_living_language__native_generation_reading	moderate	0.6600	1.6000	snare
hebrew_living_language__native_generation_reading	institutional	-0.5000	0.0000	rope
hebrew_living_language__native_generation_reading	institutional	0.0010	0.3490	naturalized
hebrew_living_language__native_generation_reading	institutional	0.3500	0.3500	unknown
hebrew_living_language__native_generation_reading	institutional	0.3510	0.6590	tangled_rope
hebrew_living_language__native_generation_reading	institutional	0.6600	1.6000	snare
hebrew_living_language__native_generation_reading	analytical	-0.5000	0.0000	rope
hebrew_living_language__native_generation_reading	analytical	0.0010	0.3490	naturalized
hebrew_living_language__native_generation_reading	analytical	0.3500	0.3500	unknown
hebrew_living_language__native_generation_reading	analytical	0.3510	0.6590	tangled_rope
hebrew_living_language__native_generation_reading	analytical	0.6600	1.6000	snare
hebrew_vitality__hybrid_continuity_reading	powerless	-0.5000	0.4500	scaffold
hebrew_vitality__hybrid_continuity_reading	powerless	0.4510	1.6000	unknown
hebrew_vitality__hybrid_continuity_reading	moderate	-0.5000	0.4500	scaffold
hebrew_vitality__hybrid_continuity_reading	moderate	0.4510	1.6000	unknown
hebrew_vitality__hybrid_continuity_reading	institutional	-0.5000	0.4500	scaffold
hebrew_vitality__hybrid_continuity_reading	institutional	0.4510	1.6000	unknown
hebrew_vitality__hybrid_continuity_reading	analytical	-0.5000	0.4500	scaffold
hebrew_vitality__hybrid_continuity_reading	analytical	0.4510	1.6000	unknown
hebrew_vitality__liturgical_reading	powerless	-0.5000	0.4500	scaffold
hebrew_vitality__liturgical_reading	powerless	0.4510	1.6000	unknown
hebrew_vitality__liturgical_reading	moderate	-0.5000	0.4500	scaffold
hebrew_vitality__liturgical_reading	moderate	0.4510	1.6000	unknown
hebrew_vitality__liturgical_reading	institutional	-0.5000	0.4500	scaffold
hebrew_vitality__liturgical_reading	institutional	0.4510	1.6000	unknown
hebrew_vitality__liturgical_reading	analytical	-0.5000	0.4500	scaffold
hebrew_vitality__liturgical_reading	analytical	0.4510	1.6000	unknown
hebrew_vitality__native_daily_reading	powerless	-0.5000	0.3490	naturalized
hebrew_vitality__native_daily_reading	powerless	0.3500	0.3500	unknown
hebrew_vitality__native_daily_reading	powerless	0.3510	0.6590	tangled_rope
hebrew_vitality__native_daily_reading	powerless	0.6600	1.6000	snare
hebrew_vitality__native_daily_reading	moderate	-0.5000	0.0000	rope
hebrew_vitality__native_daily_reading	moderate	0.0010	0.3490	naturalized
hebrew_vitality__native_daily_reading	moderate	0.3500	0.3500	unknown
hebrew_vitality__native_daily_reading	moderate	0.3510	0.6590	tangled_rope
hebrew_vitality__native_daily_reading	moderate	0.6600	1.6000	snare
hebrew_vitality__native_daily_reading	institutional	-0.5000	0.0000	rope
hebrew_vitality__native_daily_reading	institutional	0.0010	0.3490	naturalized
hebrew_vitality__native_daily_reading	institutional	0.3500	0.3500	unknown
hebrew_vitality__native_daily_reading	institutional	0.3510	0.6590	tangled_rope
hebrew_vitality__native_daily_reading	institutional	0.6600	1.6000	snare
hebrew_vitality__native_daily_reading	analytical	-0.5000	0.0000	rope
hebrew_vitality__native_daily_reading	analytical	0.0010	0.3490	naturalized
hebrew_vitality__native_daily_reading	analytical	0.3500	0.3500	unknown
hebrew_vitality__native_daily_reading	analytical	0.3510	0.6590	tangled_rope
hebrew_vitality__native_daily_reading	analytical	0.6600	1.6000	snare
herem_command_dt7__allegorical_displacement_reading	powerless	-0.5000	0.4500	scaffold
herem_command_dt7__allegorical_displacement_reading	powerless	0.4510	1.6000	unknown
herem_command_dt7__allegorical_displacement_reading	moderate	-0.5000	0.4500	scaffold
herem_command_dt7__allegorical_displacement_reading	moderate	0.4510	1.6000	unknown
herem_command_dt7__allegorical_displacement_reading	institutional	-0.5000	0.4500	scaffold
herem_command_dt7__allegorical_displacement_reading	institutional	0.4510	1.6000	unknown
herem_command_dt7__allegorical_displacement_reading	analytical	-0.5000	0.4500	scaffold
herem_command_dt7__allegorical_displacement_reading	analytical	0.4510	1.6000	unknown
herem_command_dt7__contextual_supersession_reading	powerless	-0.5000	0.3500	unknown
herem_command_dt7__contextual_supersession_reading	powerless	0.3510	0.9000	tangled_rope
herem_command_dt7__contextual_supersession_reading	powerless	0.9010	1.6000	unknown
herem_command_dt7__contextual_supersession_reading	moderate	-0.5000	0.3500	rope
herem_command_dt7__contextual_supersession_reading	moderate	0.3510	0.9000	tangled_rope
herem_command_dt7__contextual_supersession_reading	moderate	0.9010	1.6000	unknown
herem_command_dt7__contextual_supersession_reading	institutional	-0.5000	0.3500	rope
herem_command_dt7__contextual_supersession_reading	institutional	0.3510	0.9000	tangled_rope
herem_command_dt7__contextual_supersession_reading	institutional	0.9010	1.6000	unknown
herem_command_dt7__contextual_supersession_reading	analytical	-0.5000	0.3500	rope
herem_command_dt7__contextual_supersession_reading	analytical	0.3510	0.9000	tangled_rope
herem_command_dt7__contextual_supersession_reading	analytical	0.9010	1.6000	unknown
herem_command_dt7__durable_separation_reading	powerless	-0.5000	0.3490	naturalized
herem_command_dt7__durable_separation_reading	powerless	0.3500	0.3500	unknown
herem_command_dt7__durable_separation_reading	powerless	0.3510	0.6590	tangled_rope
herem_command_dt7__durable_separation_reading	powerless	0.6600	1.6000	snare
herem_command_dt7__durable_separation_reading	moderate	-0.5000	0.0000	rope
herem_command_dt7__durable_separation_reading	moderate	0.0010	0.3490	naturalized
herem_command_dt7__durable_separation_reading	moderate	0.3500	0.3500	unknown
herem_command_dt7__durable_separation_reading	moderate	0.3510	0.6590	tangled_rope
herem_command_dt7__durable_separation_reading	moderate	0.6600	1.6000	snare
herem_command_dt7__durable_separation_reading	institutional	-0.5000	0.0000	rope
herem_command_dt7__durable_separation_reading	institutional	0.0010	0.3490	naturalized
herem_command_dt7__durable_separation_reading	institutional	0.3500	0.3500	unknown
herem_command_dt7__durable_separation_reading	institutional	0.3510	0.6590	tangled_rope
herem_command_dt7__durable_separation_reading	institutional	0.6600	1.6000	snare
herem_command_dt7__durable_separation_reading	analytical	-0.5000	0.0000	rope
herem_command_dt7__durable_separation_reading	analytical	0.0010	0.3490	naturalized
herem_command_dt7__durable_separation_reading	analytical	0.3500	0.3500	unknown
herem_command_dt7__durable_separation_reading	analytical	0.3510	0.6590	tangled_rope
herem_command_dt7__durable_separation_reading	analytical	0.6600	1.6000	snare
historical_treaty_substrate__extinguishment_reading	powerless	-0.5000	0.3500	piton
historical_treaty_substrate__extinguishment_reading	powerless	0.3510	0.6590	tangled_rope
historical_treaty_substrate__extinguishment_reading	powerless	0.6600	1.6000	snare
historical_treaty_substrate__extinguishment_reading	moderate	-0.5000	0.0000	rope
historical_treaty_substrate__extinguishment_reading	moderate	0.0010	0.3500	piton
historical_treaty_substrate__extinguishment_reading	moderate	0.3510	0.6590	tangled_rope
historical_treaty_substrate__extinguishment_reading	moderate	0.6600	1.6000	snare
historical_treaty_substrate__extinguishment_reading	institutional	-0.5000	0.0000	rope
historical_treaty_substrate__extinguishment_reading	institutional	0.0010	0.3500	piton
historical_treaty_substrate__extinguishment_reading	institutional	0.3510	0.6590	tangled_rope
historical_treaty_substrate__extinguishment_reading	institutional	0.6600	1.6000	snare
