id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
second_amendment_arms_right__collective_right_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
second_amendment_arms_right__individual_right_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
second_amendment_boundary__individual_right_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
second_amendment_boundary__insurrectionist_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
second_amendment_boundary__militia_conditioned_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|tangled_rope	piton|piton|piton|piton	mountain|rope|rope|mountain
second_amendment_scope__civic_right_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
second_amendment_scope__collective_right_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
second_amendment_scope__individual_right_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
second_amendment_text__collective_security_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
second_amendment_text__individual_right_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
second_amendment_text__originalist_civic_virtue_reading	4	True	-0.004225197970083314	0.1369930681305396	0.1412182661006229	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
separation_of_powers_text__formalist_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
separation_of_powers_text__functionalist_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
separation_of_powers_text__unitary_executive_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
sex_gender_category__biology_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
sex_gender_category__hybrid_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
shinbutsu_coexistence_commitment__domain_partition_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
shinbutsu_coexistence_commitment__incoherent_bundle_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
shinbutsu_coexistence_commitment__syncretic_fusion_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
shinbutsu_ontological_commitment__partition_reading	4	True	-0.004225197970083314	0.1369930681305396	0.1412182661006229	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
shinbutsu_ontological_commitment__syncretic_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
shinbutsu_ontological_substrate__domain_partition_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
shinbutsu_ontological_substrate__incoherent_bundle_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
shinbutsu_ontological_substrate__syncretic_fusion_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	tangled_rope|tangled_rope|tangled_rope|tangled_rope	mountain|rope|rope|mountain
simultaneous_veneration__domain_partition_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
simultaneous_veneration__ontological_fusion_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
simultaneous_veneration__pragmatic_incoherence_reading	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	snare|snare|scaffold|snare	snare|snare|scaffold|snare	mountain|rope|rope|mountain
software_control_legitimacy__commons_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
software_control_legitimacy__freedom_imperative_reading	4	True	-0.038026781730749824	1.2329376131748562	1.270964394905606	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
software_control_legitimacy__pragmatic_openness_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
software_control_legitimacy__property_rights_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
software_source_status__freedom_imperative_reading	4	True	-0.038026781730749824	1.2329376131748562	1.270964394905606	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
software_source_status__pragmatic_development_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
software_source_status__property_rights_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
software_source_status__utilitarian_hybrid_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
sovereign_legitimacy__constitutional_hybrid_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
sovereign_legitimacy__monarchical_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
sovereign_legitimacy__republican_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
speech_harm_boundary__absolutist_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
speech_harm_boundary__dignity_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
speech_harm_boundary__harm_balancing_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
speech_protection_boundary__absolutist_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
speech_protection_boundary__balancing_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
speech_protection_boundary__harm_limited_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
speech_protection_kernel__democratic_participation_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	True	False	unknown|rope|rope|rope	piton|piton|piton|piton	mountain|rope|rope|mountain
speech_protection_kernel__dignity_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
speech_protection_kernel__harm_threshold_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
speech_protection_kernel__marketplace_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
state_commitment_installation_mechanism__endogenous_climb_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
state_commitment_installation_mechanism__exogenous_imposition_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
state_commitment_installation_mechanism__hybrid_cascade_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
state_execution_authority__abolition_reading	4	True	-0.07624467960810043	1.3014341472401258	1.3776788268482263	False	False	False	unknown|snare|rope|snare	unknown|snare|rope|snare	mountain|rope|rope|mountain
state_execution_authority__deterrence_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
state_execution_authority__retributive_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
state_killing_authority__categorical_abolition	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
state_killing_authority__deterrence_instrument	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
state_killing_authority__retributive_desert	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
state_killing_legitimacy__deterrence_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
state_killing_legitimacy__retributive_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
statute_of_anne_ip_foundation__conceptual_emergence_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
statute_of_anne_ip_foundation__institutional_reallocation_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
statutory_debt_ceiling__constitutional_nullity_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
statutory_debt_ceiling__extraction_snare_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
stone_land_use_rule__behavioral_competence	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
stone_land_use_rule__commemorative_husk	4	True	-0.06821892385987934	1.1644410791095863	1.2326600029694657	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
structural_adjustment_conditionalities__creditor_coordination_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
structural_adjustment_conditionalities__debtor_extraction_reading	4	True	-0.038871821324766485	1.2603362268009641	1.2992080481257307	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
structural_adjustment_conditionalities__hybrid_selectivity_reading	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
substance_control_authority__harm_reduction_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
substance_control_authority__legalization_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
substance_control_authority__prohibition_reading	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
substance_control_kernel__harm_reduction_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
substance_control_kernel__legalization_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
substance_control_kernel__prohibition_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
substance_control_legitimacy__harm_reduction_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
substance_control_legitimacy__legalization_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
substance_control_legitimacy__prohibition_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
supermajority_threshold__adaptive_gradient_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
supermajority_threshold__consensus_safeguard_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
supermajority_threshold__minoritarian_veto_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
takings_clause_boundary__categorical_takings_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
takings_clause_boundary__physical_appropriation_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
takings_clause_boundary__regulatory_takings_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
tcp_ip_interpretation__neutrality_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
tcp_ip_interpretation__prioritization_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
tcp_ip_interpretation__zero_rating_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
technology_legitimacy_kernel__precautionary_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
technology_legitimacy_kernel__reliability_primacy_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
technology_legitimacy_kernel__velocity_primacy_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
technology_reformation_causality__beneficiary_agency_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
technology_reformation_causality__co_constitution_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
technology_reformation_causality__technological_determinism_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
temple_sacrifice_commitment__hybrid_preparatory	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
temple_sacrifice_commitment__performance_only	4	True	-0.005968800779906825	0.06900122207630337	0.0749700228562102	True	False	True	rope|rope|rope|rope	rope|rope|rope|rope	mountain|rope|rope|mountain
temple_sacrifice_commitment__study_as_exercise	4	True	0.0	0.0	0.0	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
temple_sacrifice_commitment__symbolic_transformation	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
temple_sacrifice_obligation__messianic_suspension	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
temple_sacrifice_obligation__study_as_archiving	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|scaffold|snare	snare|snare|scaffold|snare	mountain|rope|rope|mountain
temple_sacrifice_obligation__study_as_occupation	4	True	-0.004225197970083314	0.1369930681305396	0.1412182661006229	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
tenure_contract__academic_freedom_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
tenure_contract__demographic_reproduction_reading	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
tenure_contract__institutional_extraction_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy__indigenous_continuity_reading	4	True	-0.04013938071579148	1.3014341472401258	1.3415735279559173	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy__partition_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy__security_necessity_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy_dual__palestinian_autochthony_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy_dual__two_state_coexistence_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
territorial_legitimacy_dual__zionist_refuge_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
territorial_sovereignty_legitimacy__covenant_continuity_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
territorial_sovereignty_legitimacy__existential_matrix_reading	4	True	-0.038026781730749824	1.2329376131748562	1.270964394905606	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
territorial_sovereignty_legitimacy__self_determination_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
tordesillas_demarcation_kernel__spanish_conquest_legitimation	4	True	-0.038026781730749824	1.2329376131748562	1.270964394905606	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
total_war_possibility_space__deterrence_equilibrium_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
total_war_possibility_space__nuclear_taboo_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
total_war_possibility_space__space_contraction_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
total_war_reachability_boundary__contingent_reachability_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	mountain|rope|rope|mountain
total_war_reachability_boundary__contraction_reading	4	True	0.0	0.0	0.0	True	False	True	rope|rope|rope|rope	rope|rope|rope|rope	mountain|rope|rope|mountain
total_war_reachability_boundary__dropping_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|tangled_rope	unknown|rope|rope|tangled_rope	mountain|rope|rope|mountain
total_war_winnability_post1945__normative_reading_drop	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
total_war_winnability_post1945__strategic_culture_drift	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
total_war_winnability_post1945__structural_contraction_reading	4	True	0.0	0.0	0.0	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
transition_causality__contingent_choice_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
transition_causality__hybrid_trigger_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
transition_causality__overdetermined_collapse_reading	4	True	-0.004225197970083314	0.1369930681305396	0.1412182661006229	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
treaty_authority_cession__crown_cession_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
treaty_authority_cession__rangatiratanga_retention_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	unknown|unknown|rope|unknown	piton|piton|piton|piton	mountain|rope|rope|mountain
treaty_authority_cession__retrospective_snare_exposure	4	True	-0.04013938071579148	1.3014341472401258	1.3415735279559173	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
trips_agreement_interpretive_kernel__public_health_flexibility_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|tangled_rope	unknown|rope|rope|tangled_rope	mountain|rope|rope|mountain
trips_agreement_interpretive_kernel__strong_exclusivity_reading	4	True	-0.03168898477562485	1.027448010979047	1.0591369957546717	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
tsunami_stone_commitment__behavioral_competence_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
tsunami_stone_commitment__catastrophe_validation_axis	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
tsunami_stone_commitment__commemorative_husk_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	unknown|unknown|scaffold|unknown	unknown|unknown|scaffold|unknown	mountain|rope|rope|mountain
