id	obs	lo	hi	type
nad_precursor_bioavailability	moderate	-0.5000	0.0000	rope
nad_precursor_bioavailability	moderate	0.0010	0.3490	naturalized
nad_precursor_bioavailability	moderate	0.3500	0.3500	unknown
nad_precursor_bioavailability	moderate	0.3510	0.6590	tangled_rope
nad_precursor_bioavailability	moderate	0.6600	1.6000	snare
nad_precursor_bioavailability	institutional	-0.5000	0.0000	rope
nad_precursor_bioavailability	institutional	0.0010	0.3490	naturalized
nad_precursor_bioavailability	institutional	0.3500	0.3500	unknown
nad_precursor_bioavailability	institutional	0.3510	0.6590	tangled_rope
nad_precursor_bioavailability	institutional	0.6600	1.6000	snare
nad_precursor_bioavailability	analytical	-0.5000	0.0000	rope
nad_precursor_bioavailability	analytical	0.0010	0.3490	naturalized
nad_precursor_bioavailability	analytical	0.3500	0.3500	unknown
nad_precursor_bioavailability	analytical	0.3510	0.6590	tangled_rope
nad_precursor_bioavailability	analytical	0.6600	1.6000	snare
neutron_star_bombardment_reading	powerless	-0.5000	0.4500	scaffold
neutron_star_bombardment_reading	powerless	0.4510	1.6000	unknown
neutron_star_bombardment_reading	moderate	-0.5000	0.4500	scaffold
neutron_star_bombardment_reading	moderate	0.4510	1.6000	unknown
neutron_star_bombardment_reading	institutional	-0.5000	0.4500	scaffold
neutron_star_bombardment_reading	institutional	0.4510	1.6000	unknown
neutron_star_bombardment_reading	analytical	-0.5000	0.4500	scaffold
neutron_star_bombardment_reading	analytical	0.4510	1.6000	unknown
nicene_creed_authority__liturgical_habituation_reading	powerless	-0.5000	1.6000	unknown
nicene_creed_authority__liturgical_habituation_reading	moderate	-0.5000	0.3500	rope
nicene_creed_authority__liturgical_habituation_reading	moderate	0.3510	1.6000	unknown
nicene_creed_authority__liturgical_habituation_reading	institutional	-0.5000	0.3500	rope
nicene_creed_authority__liturgical_habituation_reading	institutional	0.3510	1.6000	unknown
nicene_creed_authority__liturgical_habituation_reading	analytical	-0.5000	0.3500	rope
nicene_creed_authority__liturgical_habituation_reading	analytical	0.3510	1.6000	unknown
organization_floor_c0	powerless	-0.5000	0.4500	scaffold
organization_floor_c0	powerless	0.4510	1.6000	unknown
organization_floor_c0	moderate	-0.5000	0.4500	scaffold
organization_floor_c0	moderate	0.4510	1.6000	unknown
organization_floor_c0	institutional	-0.5000	0.4500	scaffold
organization_floor_c0	institutional	0.4510	1.6000	unknown
organization_floor_c0	analytical	-0.5000	0.4500	scaffold
organization_floor_c0	analytical	0.4510	1.6000	unknown
performance_legitimacy_flat_control	powerless	-0.5000	0.3490	naturalized
performance_legitimacy_flat_control	powerless	0.3500	0.3500	unknown
performance_legitimacy_flat_control	powerless	0.3510	0.6590	tangled_rope
performance_legitimacy_flat_control	powerless	0.6600	1.6000	snare
performance_legitimacy_flat_control	moderate	-0.5000	0.0000	rope
performance_legitimacy_flat_control	moderate	0.0010	0.3490	naturalized
performance_legitimacy_flat_control	moderate	0.3500	0.3500	unknown
performance_legitimacy_flat_control	moderate	0.3510	0.6590	tangled_rope
performance_legitimacy_flat_control	moderate	0.6600	1.6000	snare
performance_legitimacy_flat_control	institutional	-0.5000	0.0000	rope
performance_legitimacy_flat_control	institutional	0.0010	0.3490	naturalized
performance_legitimacy_flat_control	institutional	0.3500	0.3500	unknown
performance_legitimacy_flat_control	institutional	0.3510	0.6590	tangled_rope
performance_legitimacy_flat_control	institutional	0.6600	1.6000	snare
performance_legitimacy_flat_control	analytical	-0.5000	0.0000	rope
performance_legitimacy_flat_control	analytical	0.0010	0.3490	naturalized
performance_legitimacy_flat_control	analytical	0.3500	0.3500	unknown
performance_legitimacy_flat_control	analytical	0.3510	0.6590	tangled_rope
performance_legitimacy_flat_control	analytical	0.6600	1.6000	snare
polaris_document_status_flat_control	powerless	-0.5000	0.3500	unknown
polaris_document_status_flat_control	powerless	0.3510	0.9000	tangled_rope
polaris_document_status_flat_control	powerless	0.9010	1.6000	unknown
polaris_document_status_flat_control	moderate	-0.5000	0.3500	rope
polaris_document_status_flat_control	moderate	0.3510	0.9000	tangled_rope
polaris_document_status_flat_control	moderate	0.9010	1.6000	unknown
polaris_document_status_flat_control	institutional	-0.5000	0.3500	rope
polaris_document_status_flat_control	institutional	0.3510	0.9000	tangled_rope
polaris_document_status_flat_control	institutional	0.9010	1.6000	unknown
polaris_document_status_flat_control	analytical	-0.5000	0.3500	rope
polaris_document_status_flat_control	analytical	0.3510	0.9000	tangled_rope
polaris_document_status_flat_control	analytical	0.9010	1.6000	unknown
post_evidentiary	powerless	-0.5000	0.3490	naturalized
post_evidentiary	powerless	0.3500	0.3500	unknown
post_evidentiary	powerless	0.3510	0.6590	tangled_rope
post_evidentiary	powerless	0.6600	1.6000	snare
post_evidentiary	moderate	-0.5000	0.0000	rope
post_evidentiary	moderate	0.0010	0.3490	naturalized
post_evidentiary	moderate	0.3500	0.3500	unknown
post_evidentiary	moderate	0.3510	0.6590	tangled_rope
post_evidentiary	moderate	0.6600	1.6000	snare
post_evidentiary	institutional	-0.5000	0.0000	rope
post_evidentiary	institutional	0.0010	0.3490	naturalized
post_evidentiary	institutional	0.3500	0.3500	unknown
post_evidentiary	institutional	0.3510	0.6590	tangled_rope
post_evidentiary	institutional	0.6600	1.6000	snare
post_evidentiary	analytical	-0.5000	0.0000	rope
post_evidentiary	analytical	0.0010	0.3490	naturalized
post_evidentiary	analytical	0.3500	0.3500	unknown
post_evidentiary	analytical	0.3510	0.6590	tangled_rope
post_evidentiary	analytical	0.6600	1.6000	snare
pragmatic_action_reading	powerless	-0.5000	0.4500	scaffold
pragmatic_action_reading	powerless	0.4510	1.6000	unknown
pragmatic_action_reading	moderate	-0.5000	0.4500	scaffold
pragmatic_action_reading	moderate	0.4510	1.6000	unknown
pragmatic_action_reading	institutional	-0.5000	0.4500	scaffold
pragmatic_action_reading	institutional	0.4510	1.6000	unknown
pragmatic_action_reading	analytical	-0.5000	0.4500	scaffold
pragmatic_action_reading	analytical	0.4510	1.6000	unknown
pre_public_initiative_reading	powerless	-0.5000	0.4500	scaffold
pre_public_initiative_reading	powerless	0.4510	1.6000	unknown
pre_public_initiative_reading	moderate	-0.5000	0.4500	scaffold
pre_public_initiative_reading	moderate	0.4510	1.6000	unknown
pre_public_initiative_reading	institutional	-0.5000	0.4500	scaffold
pre_public_initiative_reading	institutional	0.4510	1.6000	unknown
pre_public_initiative_reading	analytical	-0.5000	0.4500	scaffold
pre_public_initiative_reading	analytical	0.4510	1.6000	unknown
prerequisite_debt_reading	powerless	-0.5000	0.4500	scaffold
prerequisite_debt_reading	powerless	0.4510	1.6000	unknown
prerequisite_debt_reading	moderate	-0.5000	0.4500	scaffold
prerequisite_debt_reading	moderate	0.4510	1.6000	unknown
prerequisite_debt_reading	institutional	-0.5000	0.4500	scaffold
prerequisite_debt_reading	institutional	0.4510	1.6000	unknown
prerequisite_debt_reading	analytical	-0.5000	0.4500	scaffold
prerequisite_debt_reading	analytical	0.4510	1.6000	unknown
press_reformation_causality__strategic_deployment	powerless	-0.5000	0.3490	naturalized
press_reformation_causality__strategic_deployment	powerless	0.3500	0.3500	unknown
press_reformation_causality__strategic_deployment	powerless	0.3510	0.6590	tangled_rope
press_reformation_causality__strategic_deployment	powerless	0.6600	1.6000	snare
press_reformation_causality__strategic_deployment	moderate	-0.5000	0.0000	rope
press_reformation_causality__strategic_deployment	moderate	0.0010	0.3490	naturalized
press_reformation_causality__strategic_deployment	moderate	0.3500	0.3500	unknown
press_reformation_causality__strategic_deployment	moderate	0.3510	0.6590	tangled_rope
press_reformation_causality__strategic_deployment	moderate	0.6600	1.6000	snare
press_reformation_causality__strategic_deployment	institutional	-0.5000	0.0000	rope
press_reformation_causality__strategic_deployment	institutional	0.0010	0.3490	naturalized
press_reformation_causality__strategic_deployment	institutional	0.3500	0.3500	unknown
press_reformation_causality__strategic_deployment	institutional	0.3510	0.6590	tangled_rope
press_reformation_causality__strategic_deployment	institutional	0.6600	1.6000	snare
press_reformation_causality__strategic_deployment	analytical	-0.5000	0.0000	rope
press_reformation_causality__strategic_deployment	analytical	0.0010	0.3490	naturalized
press_reformation_causality__strategic_deployment	analytical	0.3500	0.3500	unknown
press_reformation_causality__strategic_deployment	analytical	0.3510	0.6590	tangled_rope
press_reformation_causality__strategic_deployment	analytical	0.6600	1.6000	snare
press_reformation_causation__mutual_shaping	powerless	-0.5000	0.4500	scaffold
press_reformation_causation__mutual_shaping	powerless	0.4510	1.6000	unknown
press_reformation_causation__mutual_shaping	moderate	-0.5000	0.4500	scaffold
press_reformation_causation__mutual_shaping	moderate	0.4510	1.6000	unknown
press_reformation_causation__mutual_shaping	institutional	-0.5000	0.4500	scaffold
press_reformation_causation__mutual_shaping	institutional	0.4510	1.6000	unknown
press_reformation_causation__mutual_shaping	analytical	-0.5000	0.4500	scaffold
press_reformation_causation__mutual_shaping	analytical	0.4510	1.6000	unknown
press_reformation_causation__strategic_deployment	powerless	-0.5000	0.3490	naturalized
press_reformation_causation__strategic_deployment	powerless	0.3500	0.3500	unknown
press_reformation_causation__strategic_deployment	powerless	0.3510	0.6590	tangled_rope
press_reformation_causation__strategic_deployment	powerless	0.6600	1.6000	snare
press_reformation_causation__strategic_deployment	moderate	-0.5000	0.0000	rope
press_reformation_causation__strategic_deployment	moderate	0.0010	0.3490	naturalized
press_reformation_causation__strategic_deployment	moderate	0.3500	0.3500	unknown
press_reformation_causation__strategic_deployment	moderate	0.3510	0.6590	tangled_rope
press_reformation_causation__strategic_deployment	moderate	0.6600	1.6000	snare
press_reformation_causation__strategic_deployment	institutional	-0.5000	0.0000	rope
press_reformation_causation__strategic_deployment	institutional	0.0010	0.3490	naturalized
press_reformation_causation__strategic_deployment	institutional	0.3500	0.3500	unknown
press_reformation_causation__strategic_deployment	institutional	0.3510	0.6590	tangled_rope
press_reformation_causation__strategic_deployment	institutional	0.6600	1.6000	snare
press_reformation_causation__strategic_deployment	analytical	-0.5000	0.0000	rope
press_reformation_causation__strategic_deployment	analytical	0.0010	0.3490	naturalized
press_reformation_causation__strategic_deployment	analytical	0.3500	0.3500	unknown
press_reformation_causation__strategic_deployment	analytical	0.3510	0.6590	tangled_rope
press_reformation_causation__strategic_deployment	analytical	0.6600	1.6000	snare
propagation_speed_asymmetry	powerless	-0.5000	0.4500	scaffold
propagation_speed_asymmetry	powerless	0.4510	1.6000	unknown
propagation_speed_asymmetry	moderate	-0.5000	0.4500	scaffold
propagation_speed_asymmetry	moderate	0.4510	1.6000	unknown
propagation_speed_asymmetry	institutional	-0.5000	0.4500	scaffold
propagation_speed_asymmetry	institutional	0.4510	1.6000	unknown
propagation_speed_asymmetry	analytical	-0.5000	0.4500	scaffold
propagation_speed_asymmetry	analytical	0.4510	1.6000	unknown
property_sector_overhang	powerless	-0.5000	0.3490	naturalized
property_sector_overhang	powerless	0.3500	0.3500	unknown
property_sector_overhang	powerless	0.3510	0.6590	tangled_rope
property_sector_overhang	powerless	0.6600	1.6000	snare
property_sector_overhang	moderate	-0.5000	0.0000	rope
property_sector_overhang	moderate	0.0010	0.3490	naturalized
property_sector_overhang	moderate	0.3500	0.3500	unknown
property_sector_overhang	moderate	0.3510	0.6590	tangled_rope
property_sector_overhang	moderate	0.6600	1.6000	snare
property_sector_overhang	institutional	-0.5000	0.0000	rope
property_sector_overhang	institutional	0.0010	0.3490	naturalized
property_sector_overhang	institutional	0.3500	0.3500	unknown
property_sector_overhang	institutional	0.3510	0.6590	tangled_rope
property_sector_overhang	institutional	0.6600	1.6000	snare
property_sector_overhang	analytical	-0.5000	0.0000	rope
property_sector_overhang	analytical	0.0010	0.3490	naturalized
property_sector_overhang	analytical	0.3500	0.3500	unknown
property_sector_overhang	analytical	0.3510	0.6590	tangled_rope
property_sector_overhang	analytical	0.6600	1.6000	snare
protein_anabolic_resistance	powerless	-0.5000	1.6000	mountain
protein_anabolic_resistance	moderate	-0.5000	0.4500	scaffold
protein_anabolic_resistance	moderate	0.4510	1.6000	unknown
protein_anabolic_resistance	institutional	-0.5000	0.4500	scaffold
protein_anabolic_resistance	institutional	0.4510	1.6000	unknown
protein_anabolic_resistance	analytical	-0.5000	1.6000	mountain
qualitative_development_reading	powerless	-0.5000	0.3490	naturalized
qualitative_development_reading	powerless	0.3500	0.3500	unknown
qualitative_development_reading	powerless	0.3510	0.6590	tangled_rope
qualitative_development_reading	powerless	0.6600	1.6000	snare
qualitative_development_reading	moderate	-0.5000	0.0000	rope
qualitative_development_reading	moderate	0.0010	0.3490	naturalized
qualitative_development_reading	moderate	0.3500	0.3500	unknown
qualitative_development_reading	moderate	0.3510	0.6590	tangled_rope
qualitative_development_reading	moderate	0.6600	1.6000	snare
qualitative_development_reading	institutional	-0.5000	0.0000	rope
qualitative_development_reading	institutional	0.0010	0.3490	naturalized
qualitative_development_reading	institutional	0.3500	0.3500	unknown
qualitative_development_reading	institutional	0.3510	0.6590	tangled_rope
qualitative_development_reading	institutional	0.6600	1.6000	snare
qualitative_development_reading	analytical	-0.5000	0.0000	rope
qualitative_development_reading	analytical	0.0010	0.3490	naturalized
qualitative_development_reading	analytical	0.3500	0.3500	unknown
qualitative_development_reading	analytical	0.3510	0.6590	tangled_rope
qualitative_development_reading	analytical	0.6600	1.6000	snare
quantitative_growth_reading	powerless	-0.5000	0.3490	naturalized
quantitative_growth_reading	powerless	0.3500	0.3500	unknown
quantitative_growth_reading	powerless	0.3510	0.6590	tangled_rope
quantitative_growth_reading	powerless	0.6600	1.6000	snare
quantitative_growth_reading	moderate	-0.5000	0.0000	rope
quantitative_growth_reading	moderate	0.0010	0.3490	naturalized
quantitative_growth_reading	moderate	0.3500	0.3500	unknown
quantitative_growth_reading	moderate	0.3510	0.6590	tangled_rope
quantitative_growth_reading	moderate	0.6600	1.6000	snare
quantitative_growth_reading	institutional	-0.5000	0.0000	rope
quantitative_growth_reading	institutional	0.0010	0.3490	naturalized
quantitative_growth_reading	institutional	0.3500	0.3500	unknown
quantitative_growth_reading	institutional	0.3510	0.6590	tangled_rope
quantitative_growth_reading	institutional	0.6600	1.6000	snare
quantitative_growth_reading	analytical	-0.5000	0.0000	rope
quantitative_growth_reading	analytical	0.0010	0.3490	naturalized
quantitative_growth_reading	analytical	0.3500	0.3500	unknown
quantitative_growth_reading	analytical	0.3510	0.6590	tangled_rope
quantitative_growth_reading	analytical	0.6600	1.6000	snare
radiative_levitation_stratification	powerless	-0.5000	1.6000	mountain
radiative_levitation_stratification	moderate	-0.5000	0.4500	scaffold
radiative_levitation_stratification	moderate	0.4510	1.6000	unknown
radiative_levitation_stratification	institutional	-0.5000	0.4500	scaffold
radiative_levitation_stratification	institutional	0.4510	1.6000	unknown
radiative_levitation_stratification	analytical	-0.5000	1.6000	mountain
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	-0.5000	0.3490	naturalized
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	0.3500	0.3500	unknown
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	0.6600	1.6000	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	-0.5000	0.0000	rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.3500	0.3500	unknown
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.6600	1.6000	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	-0.5000	0.0000	rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.3500	0.3500	unknown
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.6600	1.6000	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	-0.5000	0.0000	rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.0010	0.3490	naturalized
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.3500	0.3500	unknown
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.3510	0.6590	tangled_rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.6600	1.6000	snare
refugee_convention_text__expansive_humanitarian_reading	powerless	-0.5000	0.4500	scaffold
refugee_convention_text__expansive_humanitarian_reading	powerless	0.4510	1.6000	unknown
refugee_convention_text__expansive_humanitarian_reading	moderate	-0.5000	0.4500	scaffold
refugee_convention_text__expansive_humanitarian_reading	moderate	0.4510	1.6000	unknown
refugee_convention_text__expansive_humanitarian_reading	institutional	-0.5000	0.4500	scaffold
refugee_convention_text__expansive_humanitarian_reading	institutional	0.4510	1.6000	unknown
refugee_convention_text__expansive_humanitarian_reading	analytical	-0.5000	0.4500	scaffold
refugee_convention_text__expansive_humanitarian_reading	analytical	0.4510	1.6000	unknown
regulated_stablecoin_reading	powerless	-0.5000	0.3500	unknown
regulated_stablecoin_reading	powerless	0.3510	0.9000	tangled_rope
regulated_stablecoin_reading	powerless	0.9010	1.6000	unknown
regulated_stablecoin_reading	moderate	-0.5000	0.3500	rope
regulated_stablecoin_reading	moderate	0.3510	0.9000	tangled_rope
regulated_stablecoin_reading	moderate	0.9010	1.6000	unknown
regulated_stablecoin_reading	institutional	-0.5000	0.3500	rope
regulated_stablecoin_reading	institutional	0.3510	0.9000	tangled_rope
regulated_stablecoin_reading	institutional	0.9010	1.6000	unknown
regulated_stablecoin_reading	analytical	-0.5000	0.3500	rope
regulated_stablecoin_reading	analytical	0.3510	0.9000	tangled_rope
regulated_stablecoin_reading	analytical	0.9010	1.6000	unknown
responsibility_preservation_mechanism	powerless	-0.5000	0.3490	naturalized
responsibility_preservation_mechanism	powerless	0.3500	0.3500	unknown
responsibility_preservation_mechanism	powerless	0.3510	0.6590	tangled_rope
responsibility_preservation_mechanism	powerless	0.6600	1.6000	snare
responsibility_preservation_mechanism	moderate	-0.5000	0.0000	rope
responsibility_preservation_mechanism	moderate	0.0010	0.3490	naturalized
responsibility_preservation_mechanism	moderate	0.3500	0.3500	unknown
responsibility_preservation_mechanism	moderate	0.3510	0.6590	tangled_rope
responsibility_preservation_mechanism	moderate	0.6600	1.6000	snare
responsibility_preservation_mechanism	institutional	-0.5000	0.0000	rope
responsibility_preservation_mechanism	institutional	0.0010	0.3490	naturalized
responsibility_preservation_mechanism	institutional	0.3500	0.3500	unknown
responsibility_preservation_mechanism	institutional	0.3510	0.6590	tangled_rope
responsibility_preservation_mechanism	institutional	0.6600	1.6000	snare
responsibility_preservation_mechanism	analytical	-0.5000	0.0000	rope
responsibility_preservation_mechanism	analytical	0.0010	0.3490	naturalized
responsibility_preservation_mechanism	analytical	0.3500	0.3500	unknown
responsibility_preservation_mechanism	analytical	0.3510	0.6590	tangled_rope
responsibility_preservation_mechanism	analytical	0.6600	1.6000	snare
scale_ceiling_c0	powerless	-0.5000	0.4500	scaffold
scale_ceiling_c0	powerless	0.4510	1.6000	unknown
scale_ceiling_c0	moderate	-0.5000	0.4500	scaffold
scale_ceiling_c0	moderate	0.4510	1.6000	unknown
scale_ceiling_c0	institutional	-0.5000	0.4500	scaffold
scale_ceiling_c0	institutional	0.4510	1.6000	unknown
scale_ceiling_c0	analytical	-0.5000	0.4500	scaffold
scale_ceiling_c0	analytical	0.4510	1.6000	unknown
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	-0.5000	0.4500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	0.4510	0.6590	unknown
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	0.6600	1.6000	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	-0.5000	0.4500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	0.4510	0.6590	unknown
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	0.6600	1.6000	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	-0.5000	0.4500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	0.4510	0.6590	unknown
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	0.6600	1.6000	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	-0.5000	0.4500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	0.4510	0.6590	unknown
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	0.6600	1.6000	snare
sex_gender_category__identity_reading	powerless	-0.5000	0.3490	naturalized
sex_gender_category__identity_reading	powerless	0.3500	0.3500	unknown
sex_gender_category__identity_reading	powerless	0.3510	0.6590	tangled_rope
sex_gender_category__identity_reading	powerless	0.6600	1.6000	snare
sex_gender_category__identity_reading	moderate	-0.5000	0.0000	rope
sex_gender_category__identity_reading	moderate	0.0010	0.3490	naturalized
sex_gender_category__identity_reading	moderate	0.3500	0.3500	unknown
sex_gender_category__identity_reading	moderate	0.3510	0.6590	tangled_rope
sex_gender_category__identity_reading	moderate	0.6600	1.6000	snare
sex_gender_category__identity_reading	institutional	-0.5000	0.0000	rope
sex_gender_category__identity_reading	institutional	0.0010	0.3490	naturalized
sex_gender_category__identity_reading	institutional	0.3500	0.3500	unknown
sex_gender_category__identity_reading	institutional	0.3510	0.6590	tangled_rope
sex_gender_category__identity_reading	institutional	0.6600	1.6000	snare
sex_gender_category__identity_reading	analytical	-0.5000	0.0000	rope
sex_gender_category__identity_reading	analytical	0.0010	0.3490	naturalized
sex_gender_category__identity_reading	analytical	0.3500	0.3500	unknown
sex_gender_category__identity_reading	analytical	0.3510	0.6590	tangled_rope
sex_gender_category__identity_reading	analytical	0.6600	1.6000	snare
shinbutsu_ontological_commitment__incoherence_reading	powerless	-0.5000	0.3500	piton
shinbutsu_ontological_commitment__incoherence_reading	powerless	0.3510	0.9000	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	powerless	0.9010	1.6000	unknown
shinbutsu_ontological_commitment__incoherence_reading	moderate	-0.5000	0.0000	rope
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.0010	0.3500	piton
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.3510	0.9000	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.9010	1.6000	unknown
shinbutsu_ontological_commitment__incoherence_reading	institutional	-0.5000	0.0000	rope
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.0010	0.3500	piton
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.3510	0.9000	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.9010	1.6000	unknown
shinbutsu_ontological_commitment__incoherence_reading	analytical	-0.5000	0.0000	rope
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.0010	0.3500	piton
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.3510	0.9000	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.9010	1.6000	unknown
situational_reading	powerless	-0.5000	0.3490	naturalized
situational_reading	powerless	0.3500	0.3500	unknown
situational_reading	powerless	0.3510	0.6590	tangled_rope
situational_reading	powerless	0.6600	1.6000	snare
situational_reading	moderate	-0.5000	0.0000	rope
situational_reading	moderate	0.0010	0.3490	naturalized
situational_reading	moderate	0.3500	0.3500	unknown
situational_reading	moderate	0.3510	0.6590	tangled_rope
situational_reading	moderate	0.6600	1.6000	snare
situational_reading	institutional	-0.5000	0.0000	rope
situational_reading	institutional	0.0010	0.3490	naturalized
situational_reading	institutional	0.3500	0.3500	unknown
situational_reading	institutional	0.3510	0.6590	tangled_rope
situational_reading	institutional	0.6600	1.6000	snare
situational_reading	analytical	-0.5000	0.0000	rope
situational_reading	analytical	0.0010	0.3490	naturalized
situational_reading	analytical	0.3500	0.3500	unknown
situational_reading	analytical	0.3510	0.6590	tangled_rope
situational_reading	analytical	0.6600	1.6000	snare
sovereign_cbdc_reading	powerless	-0.5000	0.3490	naturalized
sovereign_cbdc_reading	powerless	0.3500	0.3500	unknown
sovereign_cbdc_reading	powerless	0.3510	0.6590	tangled_rope
sovereign_cbdc_reading	powerless	0.6600	1.6000	snare
sovereign_cbdc_reading	moderate	-0.5000	0.0000	rope
sovereign_cbdc_reading	moderate	0.0010	0.3490	naturalized
sovereign_cbdc_reading	moderate	0.3500	0.3500	unknown
sovereign_cbdc_reading	moderate	0.3510	0.6590	tangled_rope
sovereign_cbdc_reading	moderate	0.6600	1.6000	snare
sovereign_cbdc_reading	institutional	-0.5000	0.0000	rope
sovereign_cbdc_reading	institutional	0.0010	0.3490	naturalized
sovereign_cbdc_reading	institutional	0.3500	0.3500	unknown
sovereign_cbdc_reading	institutional	0.3510	0.6590	tangled_rope
sovereign_cbdc_reading	institutional	0.6600	1.6000	snare
sovereign_cbdc_reading	analytical	-0.5000	0.0000	rope
sovereign_cbdc_reading	analytical	0.0010	0.3490	naturalized
sovereign_cbdc_reading	analytical	0.3500	0.3500	unknown
sovereign_cbdc_reading	analytical	0.3510	0.6590	tangled_rope
sovereign_cbdc_reading	analytical	0.6600	1.6000	snare
specification_binding_authority	powerless	-0.5000	0.3490	naturalized
specification_binding_authority	powerless	0.3500	0.3500	unknown
specification_binding_authority	powerless	0.3510	0.6590	tangled_rope
specification_binding_authority	powerless	0.6600	1.6000	snare
specification_binding_authority	moderate	-0.5000	0.0000	rope
specification_binding_authority	moderate	0.0010	0.3490	naturalized
specification_binding_authority	moderate	0.3500	0.3500	unknown
specification_binding_authority	moderate	0.3510	0.6590	tangled_rope
specification_binding_authority	moderate	0.6600	1.6000	snare
specification_binding_authority	institutional	-0.5000	0.0000	rope
specification_binding_authority	institutional	0.0010	0.3490	naturalized
specification_binding_authority	institutional	0.3500	0.3500	unknown
specification_binding_authority	institutional	0.3510	0.6590	tangled_rope
specification_binding_authority	institutional	0.6600	1.6000	snare
specification_binding_authority	analytical	-0.5000	0.0000	rope
specification_binding_authority	analytical	0.0010	0.3490	naturalized
specification_binding_authority	analytical	0.3500	0.3500	unknown
specification_binding_authority	analytical	0.3510	0.6590	tangled_rope
specification_binding_authority	analytical	0.6600	1.6000	snare
speech_protection_kernel__absolutist_reading	powerless	-0.5000	0.3490	naturalized
speech_protection_kernel__absolutist_reading	powerless	0.3500	0.3500	unknown
speech_protection_kernel__absolutist_reading	powerless	0.3510	0.6590	tangled_rope
speech_protection_kernel__absolutist_reading	powerless	0.6600	1.6000	snare
speech_protection_kernel__absolutist_reading	moderate	-0.5000	0.0000	rope
speech_protection_kernel__absolutist_reading	moderate	0.0010	0.3490	naturalized
speech_protection_kernel__absolutist_reading	moderate	0.3500	0.3500	unknown
speech_protection_kernel__absolutist_reading	moderate	0.3510	0.6590	tangled_rope
speech_protection_kernel__absolutist_reading	moderate	0.6600	1.6000	snare
speech_protection_kernel__absolutist_reading	institutional	-0.5000	0.0000	rope
speech_protection_kernel__absolutist_reading	institutional	0.0010	0.3490	naturalized
speech_protection_kernel__absolutist_reading	institutional	0.3500	0.3500	unknown
speech_protection_kernel__absolutist_reading	institutional	0.3510	0.6590	tangled_rope
speech_protection_kernel__absolutist_reading	institutional	0.6600	1.6000	snare
speech_protection_kernel__absolutist_reading	analytical	-0.5000	0.0000	rope
speech_protection_kernel__absolutist_reading	analytical	0.0010	0.3490	naturalized
speech_protection_kernel__absolutist_reading	analytical	0.3500	0.3500	unknown
speech_protection_kernel__absolutist_reading	analytical	0.3510	0.6590	tangled_rope
speech_protection_kernel__absolutist_reading	analytical	0.6600	1.6000	snare
state_killing_legitimacy__abolition_reading	powerless	-0.5000	0.3490	naturalized
state_killing_legitimacy__abolition_reading	powerless	0.3500	0.3500	unknown
