file	name	arity	exported	class	n_callers	callers
corpus_loader.pl	corpus_loaded	0	0	LIVE	2	corpus_loader.pl:load_all_testsets/0;probe_oq119_gate0_roster.pl:main/0
corpus_loader.pl	ensure_corpus_loaded	0	1	LIVE	7	bifurcation_export.pl:export_all_classifications/0;bifurcation_export.pl:export_product_classifications/0;check_stack.pl:run_check_stack_with_corpus/0;commentary_census.pl:run_commentary_census/0;kernel_orbit_export.pl:run_kernel_orbit_export_to/1;persistence_export.pl:export_classifications_with_topology/0;routing_sink.pl:run_routing_sink/0
corpus_loader.pl	load_all_testsets	0	1	LIVE	29	abductive_engine.pl:abductive_selftest/0;abductive_report.pl:run_abductive_report/0;audit3_maxent_compare.pl:run_audit3/0;context_profile_mining.pl:trajectory_selftest/0;context_profile_report.pl:run_trajectory_report/0;corpus_loader.pl:ensure_corpus_loaded/0;covering_analysis.pl:run_phase1/0;covering_analysis.pl:run_phase2/0;export_oq119_corpus_join.pl:main/2;export_oq119_join_records.pl:main/0;fingerprint_report.pl:run_fingerprint_report/0;fpn_report.pl:run_fpn_report/0;gap_diagnostic.pl:run_gap_diagnostic/0;genuine_findings_query.pl:run_query/0;giant_component_analysis.pl:run_phase3/0;giant_component_analysis.pl:run_phase4/0;global_delta_report.pl:run_delta_report/0;grothendieck_cohomology.pl:cohomology_selftest/0;grothendieck_cohomology.pl:corpus_cohomology/1;inferred_coupling_protocol.pl:run_coupling_protocol/0;invertibility_analysis.pl:enumerate_orbit_families/0;json_report.pl:run_json_report/0;maxent_classifier.pl:maxent_selftest/0;maxent_diagnostic.pl:run_maxent_diagnostic/0;maxent_report.pl:run_maxent_report/0;omega1_audit.pl:run_omega1_audit/0;orbit_report.pl:run_orbit_report/0;product_site_export.pl:run_product_export_to/1;quantum_verification_report.pl:run_quantum_verification/0
corpus_loader.pl	load_testset_list	3	0	LIVE	1	corpus_loader.pl:load_all_testsets/0
corpus_loader.pl	loader_directory	1	0	LIVE	1	corpus_loader.pl:resolve_corpus_dir/2
corpus_loader.pl	register_corpus_constraint	1	0	LIVE	1	corpus_loader.pl:load_testset_list/3
corpus_loader.pl	resolve_corpus_dir	2	1	LIVE	1	corpus_loader.pl:load_all_testsets/0
covering_analysis.pl	:	2	0	STATIC_ORPHAN	0	
covering_analysis.pl	adjacent_pairs	2	0	LIVE	4	covering_analysis.pl:missed_transitions/1;covering_analysis.pl:report_density_heatmap/1;covering_analysis.pl:transition_density/2;giant_component_analysis.pl:report_phase_transition/1
covering_analysis.pl	agreement_matrix	1	0	LIVE	2	covering_analysis.pl:report_minimum_subset/0;covering_analysis.pl:report_tiers/0
covering_analysis.pl	all_cell_pairs	1	0	LIVE	1	covering_analysis.pl:agreement_matrix/1
covering_analysis.pl	all_corpus_constraints	1	0	LIVE	15	covering_analysis.pl:missed_transitions/1;covering_analysis.pl:run_phase1/0;covering_analysis.pl:run_phase2/0;gap_diagnostic.pl:run_gap_diagnostic/0;giant_component_analysis.pl:run_phase3/0;giant_component_analysis.pl:run_phase4/0;grothendieck_cohomology.pl:corpus_cohomology/1;inferred_coupling_protocol.pl:run_coupling_protocol/0;invertibility_analysis.pl:enumerate_orbit_families/0;omega1_audit.pl:run_omega1_audit/0;orbit_report.pl:run_orbit_report/0;product_site_export.pl:run_product_export_to/1;quantum_verification_report.pl:query_hub_conflict_vs_h1/0;quantum_verification_report.pl:query_mountain_stability/1;quantum_verification_report.pl:query_restricted_vs_gauge_fixed/0
covering_analysis.pl	cached_grid_sig	2	0	LIVE	7	covering_analysis.pl:covered_by_cell/3;covering_analysis.pl:disagreeing_constraints/3;covering_analysis.pl:full_grid_distinct_pairs/1;covering_analysis.pl:pairwise_agreement/3;covering_analysis.pl:report_minimum_subset/0;covering_analysis.pl:run_phase2/0;covering_analysis.pl:score_all_cells/3
covering_analysis.pl	cell_label	2	0	STATIC_ORPHAN	0	
covering_analysis.pl	cell_short	2	0	LIVE	3	covering_analysis.pl:report_agreement_matrix/0;covering_analysis.pl:report_subset_members/2;covering_analysis.pl:report_tiers/0
covering_analysis.pl	classify_at_interpolated	4	1	LIVE	4	covering_analysis.pl:missed_transitions/1;gap_diagnostic.pl:binary_search_boundary/6;gap_diagnostic.pl:classify_constraint_group/5;gap_diagnostic.pl:scope_sensitivity_at_midpoint/1
covering_analysis.pl	coarse_d_values	1	0	LIVE	4	covering_analysis.pl:is_coarse_d/1;covering_analysis.pl:report_density_heatmap/1;covering_analysis.pl:same_coarse_interval_d/2;covering_analysis.pl:transition_density/2
covering_analysis.pl	coarse_interval_idx	3	0	LIVE	2	covering_analysis.pl:same_coarse_interval_d/2;covering_analysis.pl:same_coarse_interval_s/2
covering_analysis.pl	coarse_interval_idx_	4	0	LIVE	1	covering_analysis.pl:coarse_interval_idx/3
covering_analysis.pl	coarse_sigma_values	1	0	LIVE	4	covering_analysis.pl:is_coarse_sigma/1;covering_analysis.pl:report_density_heatmap/1;covering_analysis.pl:same_coarse_interval_s/2;covering_analysis.pl:transition_density/2
covering_analysis.pl	compute_all_signatures	1	0	LIVE	2	covering_analysis.pl:run_phase1/0;covering_analysis.pl:run_phase2/0
covering_analysis.pl	compute_sigs_loop	3	0	LIVE	1	covering_analysis.pl:compute_all_signatures/1
covering_analysis.pl	covered_by_cell	3	0	LIVE	1	covering_analysis.pl:greedy_cover/4
covering_analysis.pl	d_label	2	0	LIVE	2	covering_analysis.pl:report_density_heatmap/1;covering_analysis.pl:report_dvalue_map/0
covering_analysis.pl	disagreeing_constraints	3	0	LIVE	1	covering_analysis.pl:report_tiers/0
covering_analysis.pl	expanded_d_values	1	0	LIVE	2	covering_analysis.pl:missed_transitions/1;covering_analysis.pl:report_dvalue_map/0
covering_analysis.pl	expanded_sigma_values	1	0	LIVE	2	covering_analysis.pl:missed_transitions/1;covering_analysis.pl:report_dvalue_map/0
covering_analysis.pl	full_grid_distinct_pairs	1	0	LIVE	1	covering_analysis.pl:minimum_discriminating_set/1
covering_analysis.pl	greedy_cover	4	0	LIVE	1	covering_analysis.pl:minimum_discriminating_set/1
covering_analysis.pl	grid_cells	1	0	LIVE	3	covering_analysis.pl:all_cell_pairs/1;covering_analysis.pl:minimum_discriminating_set/1;covering_analysis.pl:report_agreement_matrix/0
covering_analysis.pl	grid_signature	2	1	LIVE	1	covering_analysis.pl:compute_sigs_loop/3
covering_analysis.pl	is_coarse_d	1	0	LIVE	1	covering_analysis.pl:report_dvalue_map/0
covering_analysis.pl	is_coarse_sigma	1	0	LIVE	1	covering_analysis.pl:report_dvalue_map/0
covering_analysis.pl	is_power_transition	1	0	LIVE	1	covering_analysis.pl:report_phase2_transitions/1
covering_analysis.pl	is_scope_transition	1	0	LIVE	1	covering_analysis.pl:report_phase2_transitions/1
covering_analysis.pl	is_tier_a	1	0	LIVE	1	covering_analysis.pl:report_tiers/0
covering_analysis.pl	is_tier_b	1	0	LIVE	1	covering_analysis.pl:report_tiers/0
covering_analysis.pl	minimum_discriminating_set	1	1	LIVE	1	covering_analysis.pl:report_minimum_subset/0
covering_analysis.pl	missed_transitions	1	1	LIVE	1	covering_analysis.pl:report_phase2_transitions/1
covering_analysis.pl	nearest_power_level	2	0	LIVE	1	covering_analysis.pl:classify_at_interpolated/4
covering_analysis.pl	pairwise_agreement	3	1	LIVE	2	covering_analysis.pl:agreement_matrix/1;covering_analysis.pl:report_agreement_matrix/0
covering_analysis.pl	report_agreement_matrix	0	0	LIVE	1	covering_analysis.pl:run_phase1/0
covering_analysis.pl	report_density_heatmap	1	0	LIVE	1	covering_analysis.pl:report_phase2_transitions/1
covering_analysis.pl	report_dvalue_map	0	0	LIVE	1	covering_analysis.pl:run_phase2/0
covering_analysis.pl	report_minimum_subset	0	0	LIVE	1	covering_analysis.pl:run_phase1/0
covering_analysis.pl	report_most_affected	1	0	LIVE	1	covering_analysis.pl:report_phase2_transitions/1
covering_analysis.pl	report_phase1_summary	1	0	LIVE	1	covering_analysis.pl:run_phase1/0
covering_analysis.pl	report_phase2_transitions	1	0	LIVE	1	covering_analysis.pl:run_phase2/0
covering_analysis.pl	report_recommendation	5	0	LIVE	1	covering_analysis.pl:report_phase2_transitions/1
covering_analysis.pl	report_subset_members	2	0	LIVE	1	covering_analysis.pl:report_minimum_subset/0
covering_analysis.pl	report_tiers	0	0	LIVE	1	covering_analysis.pl:run_phase1/0
covering_analysis.pl	report_top_affected	3	0	LIVE	1	covering_analysis.pl:report_most_affected/1
covering_analysis.pl	run_covering_analysis	0	1	ENTRYPOINT_CLI	0	
covering_analysis.pl	run_phase1	0	1	LIVE	2	covering_analysis.pl:run_covering_analysis/0;giant_component_analysis.pl:run_giant_component_analysis/0
covering_analysis.pl	run_phase2	0	1	LIVE	2	covering_analysis.pl:run_covering_analysis/0;giant_component_analysis.pl:run_giant_component_analysis/0
covering_analysis.pl	same_coarse_interval_d	2	0	LIVE	1	covering_analysis.pl:missed_transitions/1
covering_analysis.pl	same_coarse_interval_s	2	0	LIVE	1	covering_analysis.pl:missed_transitions/1
covering_analysis.pl	score_all_cells	3	0	LIVE	1	covering_analysis.pl:greedy_cover/4
covering_analysis.pl	sigma_label	2	0	LIVE	2	covering_analysis.pl:report_density_heatmap/1;covering_analysis.pl:report_dvalue_map/0
covering_analysis.pl	sigma_to_scope_atom	2	0	LIVE	1	covering_analysis.pl:classify_at_interpolated/4
covering_analysis.pl	transition_density	2	0	LIVE	1	covering_analysis.pl:report_density_heatmap/1
covering_analysis.pl	type_at_cell	4	0	LIVE	4	covering_analysis.pl:covered_by_cell/3;covering_analysis.pl:disagreeing_constraints/3;covering_analysis.pl:pairwise_agreement/3;covering_analysis.pl:score_all_cells/3
cs_axiom_engine.pl	:	2	0	STATIC_ORPHAN	0	
cs_axiom_engine.pl	cs_axiom_foreclosed	2	1	LIVE	6	cs_corpus_analysis.pl:cs_trifurcation_profile/0;cs_drift_mismatch.pl:cs_any_foreclosed/3;cs_trifurcation.pl:kernel_has_foreclosure/1;json_report.pl:write_per_constraint_entry/4;json_report.pl:write_reading_comparison_entry/3;json_report.pl:write_validation_object/2
cs_axiom_engine.pl	cs_axiom_inconsistent	2	1	STATIC_ORPHAN	0	
cs_axiom_engine.pl	cs_has_axioms	1	1	STATIC_ORPHAN	0	
cs_axiom_engine.pl	cs_kernel_axiom_conflict	4	1	LIVE	3	cs_corpus_analysis.pl:cs_trifurcation_profile/0;json_report.pl:write_kernel_comparison_entry/3;json_report.pl:write_validation_object/2
cs_corpus_analysis.pl	all_cs_patterns	1	0	LIVE	1	cs_corpus_analysis.pl:cs_corpus_distribution/0
cs_corpus_analysis.pl	cs_corpus_distribution	0	1	LIVE	1	cs_corpus_analysis.pl:run_cs_corpus_analysis/0
cs_corpus_analysis.pl	cs_corpus_distribution	1	1	LIVE	1	cs_corpus_analysis.pl:cs_corpus_distribution/0
cs_corpus_analysis.pl	cs_trifurcation_profile	0	1	LIVE	1	cs_corpus_analysis.pl:run_cs_corpus_analysis/0
cs_corpus_analysis.pl	run_cs_corpus_analysis	0	1	ENTRYPOINT_CLI	0	
cs_drift_engine.pl	cs_drift_trajectory	3	1	LIVE	5	cs_corpus_analysis.pl:cs_trifurcation_profile/0;cs_drift_mismatch.pl:cs_any_foreclosed/3;json_report.pl:write_per_constraint_entry/4;json_report.pl:write_reading_comparison_entry/3;json_report.pl:write_validation_object/2
cs_drift_engine.pl	cs_terminal_attractor	4	0	LIVE	1	cs_drift_engine.pl:cs_drift_trajectory/3
cs_drift_mismatch.pl	count_source	3	0	LIVE	1	cs_drift_mismatch.pl:run_drift_mismatch_report/0
cs_drift_mismatch.pl	count_source_prefix	3	0	LIVE	1	cs_drift_mismatch.pl:run_drift_mismatch_report/0
cs_drift_mismatch.pl	cs_any_foreclosed	3	0	LIVE	1	cs_drift_mismatch.pl:cs_drift_mismatch/2
cs_drift_mismatch.pl	cs_drift_mismatch	2	1	LIVE	2	cs_drift_mismatch.pl:run_drift_mismatch_report/0;json_report.pl:write_reading_comparison_entry/3
cs_drift_mismatch.pl	cs_is_metric_stable	1	0	LIVE	1	cs_drift_mismatch.pl:cs_drift_mismatch/2
cs_drift_mismatch.pl	run_drift_mismatch_report	0	1	ENTRYPOINT_CLI	0	
cs_kernel_registry.pl	:	2	0	STATIC_ORPHAN	0	
cs_kernel_registry.pl	abstained_summary	2	0	LIVE	1	cs_kernel_registry.pl:divergence_pattern_list/4
cs_kernel_registry.pl	compare_kernel_readings	3	1	LIVE	1	json_report.pl:write_reading_robustness/2
cs_kernel_registry.pl	consensus_shift	3	0	LIVE	1	cs_kernel_registry.pl:cross_kernel_stance_profile/2
cs_kernel_registry.pl	cross_kernel_stance_export	1	1	STATIC_ORPHAN	0	
cs_kernel_registry.pl	cross_kernel_stance_profile	2	1	LIVE	2	cs_kernel_registry.pl:cross_kernel_stance_report/0;cs_kernel_registry.pl:stance_profile_dict/2
cs_kernel_registry.pl	cross_kernel_stance_report	0	1	ENTRYPOINT_CLI	0	
cs_kernel_registry.pl	cs_kernel_coverage	2	1	LIVE	2	probe_oq119_axiom_degenerate.pl:main/0;probe_oq119_gate0_controls.pl:report_divergence/1
cs_kernel_registry.pl	cs_kernel_divergence	4	1	LIVE	6	cs_corpus_analysis.pl:cs_trifurcation_profile/0;export_oq119_corpus_join.pl:axiom_axis/2;json_report.pl:write_kernel_comparison_entry/3;json_report.pl:write_validation_object/2;probe_oq119_axiom_degenerate.pl:main/0;probe_oq119_gate0_controls.pl:report_divergence/1
cs_kernel_registry.pl	cs_kernel_obstruction	4	1	LIVE	1	cs_kernel_registry.pl:cs_kernel_obstruction_status/2
cs_kernel_registry.pl	cs_kernel_obstruction_report	0	1	ENTRYPOINT_CLI	0	
cs_kernel_registry.pl	cs_kernel_obstruction_status	2	1	LIVE	6	cs_kernel_registry.pl:cs_kernel_obstruction_report/0;cs_trifurcation.pl:cs_reading_trifurcation/3;export_oq119_corpus_join.pl:axiom_axis/2;kernel_orbit_export.pl:run_kernel_orbit_export_to/1;probe_oq119_axiom_degenerate.pl:main/0;probe_oq119_gate0_controls.pl:report_divergence/1
cs_kernel_registry.pl	cs_reading_relation_unresolved	4	1	STATIC_ORPHAN	0	
cs_kernel_registry.pl	cs_readings_for_kernel	2	1	LIVE	12	cs_axiom_engine.pl:cs_kernel_axiom_conflict/4;cs_kernel_registry.pl:compare_kernel_readings/3;cs_kernel_registry.pl:cs_kernel_coverage/2;cs_kernel_registry.pl:cs_kernel_divergence/4;cs_kernel_registry.pl:cs_kernel_obstruction/4;cs_kernel_registry.pl:cs_kernel_obstruction_status/2;cs_kernel_registry.pl:cs_reading_relation_unresolved/4;cs_trifurcation.pl:kernel_has_drift/1;cs_trifurcation.pl:kernel_has_foreclosure/1;json_report.pl:write_kernel_comparison_entry/3;json_report.pl:write_reading_robustness/2;json_report.pl:write_validation_object/2
cs_kernel_registry.pl	ctx_reading_verdict	2	1	LIVE	1	cs_kernel_registry.pl:compare_kernel_readings/3
cs_kernel_registry.pl	declared_stance	2	1	LIVE	2	cs_kernel_registry.pl:present_declared_stances/1;cs_kernel_registry.pl:reading_stance/2
cs_kernel_registry.pl	divergence_pattern_list	4	1	LIVE	1	json_report.pl:write_reading_robustness/2
cs_kernel_registry.pl	hist_dict	2	0	LIVE	1	cs_kernel_registry.pl:stance_profile_dict/2
cs_kernel_registry.pl	is_real_type	1	0	LIVE	9	cs_kernel_registry.pl:cs_kernel_divergence/4;cs_kernel_registry.pl:pair_reading_agreement/7;cs_kernel_registry.pl:real_submap_key/2;cs_kernel_registry.pl:real_typemap/2;grothendieck_cohomology.pl:constraint_contextuality/2;grothendieck_cohomology.pl:count_disagreeing_pairs/2;grothendieck_cohomology.pl:obstruction_from_vector/3;product_site_export.pl:count_differs/3;product_site_export.pl:write_one_entry/5
cs_kernel_registry.pl	member_info_dict	2	0	LIVE	1	cs_kernel_registry.pl:stance_profile_dict/2
cs_kernel_registry.pl	modal_majority	3	0	LIVE	1	cs_kernel_registry.pl:position_consensus/5
cs_kernel_registry.pl	pair_reading_agreement	7	1	LIVE	1	cs_kernel_registry.pl:compare_kernel_readings/3
cs_kernel_registry.pl	partition_by_pattern	4	0	LIVE	1	cs_kernel_registry.pl:cross_kernel_stance_profile/2
cs_kernel_registry.pl	pattern_to_list	2	0	LIVE	1	cs_kernel_registry.pl:stance_profile_dict/2
cs_kernel_registry.pl	pos_match	2	0	LIVE	1	cs_kernel_registry.pl:shift_matches_pattern/2
cs_kernel_registry.pl	position_consensus	5	0	LIVE	1	cs_kernel_registry.pl:consensus_shift/3
cs_kernel_registry.pl	present_declared_stances	1	0	LIVE	2	cs_kernel_registry.pl:cross_kernel_stance_export/1;cs_kernel_registry.pl:cross_kernel_stance_report/0
cs_kernel_registry.pl	reading_local_stem	2	0	LIVE	1	cs_kernel_registry.pl:stance_morphology_candidate/2
cs_kernel_registry.pl	reading_stance	2	1	LIVE	1	cs_kernel_registry.pl:stance_cohort/2
cs_kernel_registry.pl	real_submap_key	2	0	LIVE	1	cs_kernel_registry.pl:divergence_pattern_list/4
cs_kernel_registry.pl	real_typemap	2	0	LIVE	1	cs_kernel_registry.pl:ctx_reading_verdict/2
cs_kernel_registry.pl	runs	2	0	LIVE	3	cs_kernel_registry.pl:abstained_summary/2;cs_kernel_registry.pl:modal_majority/3;cs_kernel_registry.pl:shift_histogram/2
cs_kernel_registry.pl	shift_histogram	2	0	LIVE	1	cs_kernel_registry.pl:cross_kernel_stance_profile/2
cs_kernel_registry.pl	shift_matches_pattern	2	0	LIVE	1	cs_kernel_registry.pl:partition_by_pattern/4
cs_kernel_registry.pl	shift_to_list	2	0	LIVE	2	cs_kernel_registry.pl:hist_dict/2;cs_kernel_registry.pl:member_info_dict/2
cs_kernel_registry.pl	stance_cohort	2	1	LIVE	1	cs_kernel_registry.pl:cross_kernel_stance_profile/2
cs_kernel_registry.pl	stance_member_provenance	3	1	LIVE	1	cs_kernel_registry.pl:cross_kernel_stance_profile/2
cs_kernel_registry.pl	stance_morphology_candidate	2	0	LIVE	1	cs_kernel_registry.pl:stance_member_provenance/3
cs_kernel_registry.pl	stance_profile_dict	2	0	LIVE	1	cs_kernel_registry.pl:cross_kernel_stance_export/1
cs_kernel_registry.pl	stance_stem	2	0	LIVE	1	cs_kernel_registry.pl:stance_morphology_candidate/2
cs_kernel_registry.pl	stance_verdict	5	0	LIVE	1	cs_kernel_registry.pl:cross_kernel_stance_profile/2
cs_kernel_registry.pl	take_prefix	3	0	LIVE	1	cs_kernel_registry.pl:divergence_pattern_list/4
cs_kernel_registry.pl	take_run	5	0	LIVE	1	cs_kernel_registry.pl:runs/2
cs_kernel_registry.pl	verdict_unknown_count	2	1	LIVE	1	json_report.pl:write_reading_robustness/2
cs_kernel_registry.pl	wild_or	2	0	LIVE	1	cs_kernel_registry.pl:pattern_to_list/2
cs_pattern_detection.pl	:	2	0	STATIC_ORPHAN	0	
cs_pattern_detection.pl	cs_authority_grounding	2	0	LIVE	6	cs_pattern_detection.pl:cs_authority_masking/3;cs_pattern_detection.pl:cs_cover_story_active/2;cs_pattern_detection.pl:cs_displaced_beneficiary/1;cs_pattern_detection.pl:cs_grounding_mismatch/3;cs_pattern_detection.pl:cs_naturalized_mountain/1;cs_pattern_detection.pl:cs_pattern/3
cs_pattern_detection.pl	cs_authority_masking	3	1	LIVE	1	cs_corpus_analysis.pl:run_cs_corpus_analysis/0
cs_pattern_detection.pl	cs_classify	5	0	LIVE	1	cs_pattern_detection.pl:cs_pattern/3
cs_pattern_detection.pl	cs_cover_story_active	2	1	LIVE	1	cs_corpus_analysis.pl:run_cs_corpus_analysis/0
cs_pattern_detection.pl	cs_displaced_beneficiary	1	1	LIVE	1	cs_corpus_analysis.pl:run_cs_corpus_analysis/0
cs_pattern_detection.pl	cs_drift_unacknowledged	2	1	LIVE	5	cs_corpus_analysis.pl:cs_trifurcation_profile/0;cs_trifurcation.pl:kernel_has_drift/1;json_report.pl:write_per_constraint_entry/4;json_report.pl:write_reading_comparison_entry/3;json_report.pl:write_validation_object/2
cs_pattern_detection.pl	cs_extraction_signature	1	0	LIVE	3	cs_pattern_detection.pl:cs_authority_masking/3;cs_pattern_detection.pl:cs_cover_story_active/2;cs_pattern_detection.pl:cs_grounding_contradiction/2
cs_pattern_detection.pl	cs_grounding_contradiction	2	0	LIVE	1	cs_pattern_detection.pl:cs_grounding_mismatch/3
cs_pattern_detection.pl	cs_grounding_mismatch	3	1	LIVE	1	json_report.pl:write_validation_object/2
cs_pattern_detection.pl	cs_has_fields	1	1	LIVE	5	cs_pattern_detection.pl:cs_displaced_beneficiary/1;cs_pattern_detection.pl:cs_naturalized_mountain/1;cs_pattern_detection.pl:cs_pattern/3;json_report.pl:tally_cs_patterns/5;json_report.pl:write_per_constraint_entry/4
cs_pattern_detection.pl	cs_interp_layer	1	0	LIVE	1	cs_pattern_detection.pl:cs_classify/5
cs_pattern_detection.pl	cs_kernel_codification	2	0	LIVE	8	cs_corpus_analysis.pl:cs_corpus_distribution/0;cs_corpus_analysis.pl:cs_corpus_distribution/1;cs_pattern_detection.pl:cs_authority_masking/3;cs_pattern_detection.pl:cs_cover_story_active/2;cs_pattern_detection.pl:cs_displaced_beneficiary/1;cs_pattern_detection.pl:cs_grounding_mismatch/3;cs_pattern_detection.pl:cs_has_fields/1;cs_pattern_detection.pl:cs_pattern/3
cs_pattern_detection.pl	cs_naturalized_mountain	1	1	STATIC_ORPHAN	0	
cs_pattern_detection.pl	cs_pattern	3	1	LIVE	5	cs_corpus_analysis.pl:cs_corpus_distribution/1;cs_pattern_detection.pl:cs_pattern_is/2;json_report.pl:tally_cs_patterns/5;json_report.pl:write_per_constraint_entry/4;json_report.pl:write_reading_comparison_entry/3
cs_pattern_detection.pl	cs_pattern_is	2	0	LIVE	1	cs_pattern_detection.pl:cs_verdict/2
cs_pattern_detection.pl	cs_verdict	2	1	LIVE	3	cs_pattern_detection.pl:cs_cover_story_active/2;json_report.pl:tally_cs_patterns/5;json_report.pl:write_per_constraint_entry/4
cs_trifurcation.pl	cs_reading_trifurcation	3	1	LIVE	2	cs_trifurcation.pl:cs_trifurcation_report/0;json_report.pl:write_kernel_comparison_entry/3
cs_trifurcation.pl	cs_trifurcation_report	0	1	ENTRYPOINT_CLI	0	
cs_trifurcation.pl	kernel_has_drift	1	0	LIVE	1	cs_trifurcation.pl:trif_dispatch/4
cs_trifurcation.pl	kernel_has_foreclosure	1	0	LIVE	1	cs_trifurcation.pl:trif_dispatch/4
cs_trifurcation.pl	trif_dispatch	4	0	LIVE	1	cs_trifurcation.pl:cs_reading_trifurcation/3
data_repair.pl	:	2	0	STATIC_ORPHAN	0	
data_repair.pl	acc_has	2	0	LIVE	4	data_repair.pl:bridge_beneficiary_victim_pure/3;data_repair.pl:bridge_constraint_claim_pure/3;data_repair.pl:bridge_scaffold_markers_pure/3;data_repair.pl:bridge_single_metric_pure/5
data_repair.pl	bridge_beneficiary_victim_pure	3	0	LIVE	1	data_repair.pl:bridge_v34_data/2
data_repair.pl	bridge_constraint_claim_pure	3	0	LIVE	1	data_repair.pl:bridge_v34_data/2
data_repair.pl	bridge_domain_metrics_pure	3	0	LIVE	1	data_repair.pl:bridge_v34_data/2
data_repair.pl	bridge_scaffold_markers_pure	3	0	LIVE	1	data_repair.pl:bridge_v34_data/2
data_repair.pl	bridge_single_metric_pure	5	0	LIVE	1	data_repair.pl:bridge_domain_metrics_pure/3
data_repair.pl	bridge_v34_data	2	1	LIVE	2	data_repair.pl:repair_interval/1;data_repair.pl:repair_interval/2
data_repair.pl	get_default_metric	2	0	LIVE	1	data_repair.pl:bridge_single_metric_pure/5
data_repair.pl	grid_provenance	2	1	LIVE	4	data_repair.pl:report_grid_provenance/1;diagnostic_summary.pl:verdict_join/3;intent_engine.pl:analyze_intent/1;report_generator.pl:generate_full_report/1
data_repair.pl	impute_missing_metrics	2	1	LIVE	2	data_repair.pl:repair_interval/1;data_repair.pl:repair_interval/2
data_repair.pl	persist_bridge_results	1	1	LIVE	1	data_repair.pl:repair_interval/1
data_repair.pl	persist_single	1	0	LIVE	1	data_repair.pl:persist_bridge_results/1
data_repair.pl	repair_interval	1	1	LIVE	1	scenario_manager.pl:load_and_run/2
data_repair.pl	repair_interval	2	1	STATIC_ORPHAN	0	
data_repair.pl	report_grid_provenance	1	0	LIVE	1	data_repair.pl:repair_interval/1
data_repair.pl	source_class	2	0	LIVE	2	data_repair.pl:grid_provenance/2;diagnostic_summary.pl:measurement_provenance/2
data_repair.pl	stray_injected_count	2	0	LIVE	1	data_repair.pl:report_grid_provenance/1
data_repair.pl	temp_assert_metrics	2	0	LIVE	1	data_repair.pl:bridge_constraint_claim_pure/3
data_repair.pl	temp_retract_metrics	1	0	LIVE	1	data_repair.pl:bridge_constraint_claim_pure/3
data_validation.pl	agent_surface_present	1	0	LIVE	2	data_validation.pl:is_complete_constraint/1;data_validation.pl:report_incomplete_constraint/1
data_validation.pl	infer_expected_type	2	0	LIVE	1	data_validation.pl:validate_classification_consistency/0
data_validation.pl	is_complete_constraint	1	0	LIVE	1	data_validation.pl:validate_constraint_completeness/0
data_validation.pl	report_classification_inconsistency	3	0	LIVE	1	data_validation.pl:validate_classification_consistency/0
data_validation.pl	report_incomplete_constraint	1	0	LIVE	1	data_validation.pl:validate_constraint_completeness/0
data_validation.pl	valid_metric_range	2	0	LIVE	1	data_validation.pl:validate_metric_ranges/0
data_validation.pl	validate_all	0	1	LIVE	1	validation_suite.pl:run_dynamic_suite/0
data_validation.pl	validate_classification_consistency	0	1	LIVE	1	data_validation.pl:validate_all/0
data_validation.pl	validate_constraint_completeness	0	1	LIVE	1	data_validation.pl:validate_all/0
data_validation.pl	validate_domain_coverage	0	1	LIVE	1	data_validation.pl:validate_all/0
data_validation.pl	validate_edge_cases	0	1	LIVE	1	data_validation.pl:validate_all/0
data_validation.pl	validate_metric_ranges	0	1	LIVE	1	data_validation.pl:validate_all/0
data_validation.pl	validation_error	3	0	LIVE	1	data_validation.pl:validation_summary/0
data_validation.pl	validation_info	2	0	LIVE	1	data_validation.pl:validation_summary/0
data_validation.pl	validation_summary	0	1	LIVE	1	data_validation.pl:validate_all/0
data_validation.pl	validation_warning	3	0	LIVE	1	data_validation.pl:validation_summary/0
data_verification.pl	check_constraint_pairing	1	0	LIVE	1	data_verification.pl:check_paired_measurements/0
data_verification.pl	check_paired_measurements	0	1	LIVE	2	data_verification.pl:verify_all/0;test_harness.pl:run_all_tests/2
data_verification.pl	diagnose_unknown	1	1	STATIC_ORPHAN	0	
data_verification.pl	verify_all	0	1	LIVE	1	test_harness.pl:run_all_tests/2
data_verification.pl	verify_intent_logic	0	0	LIVE	1	data_verification.pl:verify_all/0
data_verification.pl	verify_interval_completeness	1	1	LIVE	1	data_verification.pl:verify_structure/0
data_verification.pl	verify_measurements	0	0	LIVE	1	data_verification.pl:verify_all/0
data_verification.pl	verify_structure	0	0	LIVE	1	data_verification.pl:verify_all/0
data_verification.pl	verify_vector_at	3	0	LIVE	1	data_verification.pl:verify_interval_completeness/1
diagnostic_summary.pl	all_patterns	1	0	LIVE	1	diagnostic_summary.pl:diagnostic_selftest/0
diagnostic_summary.pl	all_subsystems	1	0	LIVE	2	diagnostic_summary.pl:collect_signals/4;diagnostic_summary.pl:diagnostic_summary/2
diagnostic_summary.pl	alternative_type_from_detail	2	0	LIVE	2	diagnostic_summary.pl:count_convergent_rejections/3;diagnostic_summary.pl:tension_in_convergent/2
diagnostic_summary.pl	check_patterns	5	0	LIVE	1	diagnostic_summary.pl:diagnostic_selftest/0
diagnostic_summary.pl	classify_all_signals	6	0	LIVE	1	diagnostic_summary.pl:diagnostic_summary/2
diagnostic_summary.pl	classify_signals_acc	9	0	LIVE	1	diagnostic_summary.pl:classify_all_signals/6
