constraint_id,context,chi,KL_fwd,KL_rev,d_FR,H_sq,max_tvd,argmax_cl,argmax_idx,type_match
alternative_sovereignty_scaffold,moderate,0.243428,0.059941008254797444,0.05302982582559958,0.3356145785971842,0.028093269551003105,0.14616062801644125,tangled_rope,tangled_rope,True
alternative_sovereignty_scaffold,institutional,-0.009295,1.0249145841273903,0.723186111475959,1.3024281587526891,0.4093030646273879,0.565114689506796,tangled_rope,rope,False
alternative_sovereignty_scaffold,analytical,0.301385,0.6386126193046738,0.3180339087718398,0.9314598461032908,0.21301197322482684,0.31975483237656177,tangled_rope,tangled_rope,True
altruistic_misery_paradox_2026,powerless,0.673869,0.002672364504561927,0.00251694701144781,0.07198384800780817,0.0012952787570967858,0.028350256877282987,snare,snare,True
altruistic_misery_paradox_2026,moderate,0.686025,0.0035890269966524953,0.0033315785207311786,0.08309412275144984,0.0017259100213692946,0.03240000656012887,snare,snare,True
altruistic_misery_paradox_2026,institutional,-0.026196,6.6660493311669775,18.55590226704465,2.6946657196356094,1.5567834079690983,0.8151986186976383,snare,rope,False
altruistic_misery_paradox_2026,analytical,0.849357,0.006759047317917049,0.0033799848838886645,0.09590321276841954,0.0022989160018797882,0.014216265401329586,snare,snare,True
alzheimers_levetiracetam,powerless,0.38041,0.0017064587562563038,0.0011750396451598955,0.05272710768866898,0.000694996715870098,0.0023377356478054834,tangled_rope,tangled_rope,True
alzheimers_levetiracetam,moderate,0.387272,0.002424488204527945,0.0015599959859102387,0.06150582539153945,0.0009456671060195025,0.0025754476203525556,tangled_rope,tangled_rope,True
alzheimers_levetiracetam,institutional,-0.014788,2.064344145987918,5.204765061418472,2.3259154734946135,1.2067477512719684,0.8704311261589028,tangled_rope,rope,False
alzheimers_levetiracetam,analytical,0.479476,0.018400784356374638,0.009298639965603678,0.14390332048759444,0.005174808317415845,0.004390376770200254,tangled_rope,tangled_rope,True
alzheimers_nlrp3_inflammasome,powerless,0.923852,2.54926075025943e-05,2.0647504659194273e-05,0.0067644111974111,1.1439303807208195e-05,7.272929809787332e-05,snare,snare,True
