constraint	gate	purity	F	SIsub	CC	EX	scope_result	N	rawSI	gridG	m1_si_empty	m2_grid_lt2	m3_grid_empty	m4_ex_fail	m5_floor_default	any_mech	disposition	crosschecks
eternal_marriage_covenant__temporal_accommodation_reading	pass	0.4781666666666667	0.0	0.75	0.6666666666666667	0.62	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
eu_council_unanimity__diplomatic_capital_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
eu_council_unanimity__sovereignty_guarantor_reading	fail	-1.0	0.125	0.75	0.6666666666666667	0.54	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
eu_council_unanimity__veto_trap_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
exercise_as_competence_maintenance__hybrid_decay_reading	pass	0.4743333333333334	0.0	1.0	0.8333333333333334	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
exercise_as_competence_maintenance__lived_catastrophe_necessity_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
exercise_as_competence_maintenance__simulation_sufficiency_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.19999999999999996	variant([naturalized,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
fair_use_four_factor_test__creator_centric_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
fair_use_four_factor_test__transformative_use_reading	pass	0.631	0.25	1.0	1.0	0.28	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
fair_use_four_factor_test__user_centric_reading	pass	0.4741666666666667	0.0	0.75	0.6666666666666667	0.6	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
fair_use_statutory_exception__market_licensing_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
fair_use_statutory_exception__narrow_defense_reading	fail	-1.0	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
fair_use_statutory_exception__transformative_right_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
family_law_authority__christian_canonical_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
family_law_authority__hindu_dharmashastra_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
family_law_authority__muslim_shariat_reading	pass	0.2868333333333334	0.0	0.75	0.33333333333333337	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
family_law_authority__parsi_zoroastrian_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
family_law_authority__secular_contractual_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership__integration_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership__sovereignty_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership_kernel__integration_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership_kernel__member_sovereignty_reading	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership_kernel__welfare_coordination_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership_obligations__integration_primary	pass	0.32849999999999996	0.0	0.75	0.5	0.07999999999999985	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership_obligations__member_sovereignty_primary	pass	0.4906666666666667	0.375	0.75	0.6666666666666667	0.12	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership_obligations__selective_solidarity	fail	-1.0	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
federation_membership_treaty__integration_primary	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
federation_membership_treaty__sovereignty_primary	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	1	1	sentinel	x2(na)-x5(ok)
federation_membership_treaty__subsidiarity_balance	fail	-1.0	0.0	1.0	0.8333333333333334	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
feud_obligation_kernel__christianized_pacification_reading	fail	-1.0	0.0	0.75	0.8333333333333334	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
feud_obligation_kernel__extraction_cycle_reading	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
feud_obligation_kernel__stateless_coordination_reading	pass	0.5021666666666667	0.0	0.75	0.6666666666666667	0.74	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
feudal_oath_reciprocity__ecclesiastical_mediation_reading	pass	0.35250000000000004	0.0	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
feudal_oath_reciprocity__lord_extraction_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
feudal_oath_reciprocity__vassal_coordination_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
fifth_republic_constitution__cohabitation_equilibrium_reading	fail	-1.0	0.25	1.0	0.8333333333333334	0.21999999999999997	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
fifth_republic_constitution__hyper_presidential_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
fifth_republic_constitution__parliamentary_constraint_reading	fail	-1.0	0.625	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
first_amendment_speech_protection__absolutist_reading	pass	0.3916666666666667	0.125	0.75	0.6666666666666667	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
first_amendment_speech_protection__categorical_balancing_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
first_amendment_speech_protection__harm_limited_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
fisa_702_statutory_text__constitutional_floor_reading	fail	-1.0	1.0	1.0	1.0	0.86	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
fisa_702_statutory_text__foreign_target_strict_reading	pass	0.8675	0.625	1.0	1.0	0.9	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
fisa_702_statutory_text__incidental_collection_reading	fail	-1.0	0.25	1.0	1.0	0.45999999999999996	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
flexible_employment_legitimacy__developmental_state_reading	fail	-1.0	0.25	1.0	1.0	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
flexible_employment_legitimacy__market_efficiency_reading	pass	0.655	0.25	1.0	1.0	0.4	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
flexible_employment_legitimacy__precarity_extraction_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
fourteenth_amendment_equal_protection__anti_caste_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gdpr_article_3_scope__effects_jurisdiction_reading	fail	-1.0	0.0	0.75	0.8333333333333334	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gdpr_article_3_scope__market_access_reading	pass	0.4085	0.0	0.75	0.5	0.48	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gdpr_article_3_scope__territorial_sovereignty_reading	fail	-1.0	0.125	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gelassenheit_separation__artifact_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gelassenheit_separation__consequence_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gelassenheit_separation__principle_reading	fail	-1.0	0.25	1.0	1.0	0.33999999999999997	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gendered_category_membership__biological_sex_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gendered_category_membership__gender_identity_reading	pass	0.7313333333333334	0.75	1.0	0.8333333333333334	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gendered_category_membership__social_role_reading	pass	0.3365	0.0	0.75	0.5	0.12	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
genesis_creation_cosmology__literary_framework	fail	-1.0	0.0	1.0	0.8333333333333334	0.020000000000000018	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
genesis_creation_cosmology__theistic_evolution	fail	-1.0	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
genesis_creation_cosmology__young_earth_literal	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
genesis_creation_narrative__allegorical_ancient_near_east	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
genesis_creation_narrative__literal_young_earth	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
genesis_creation_narrative__theistic_evolutionary	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
geneva_conventions_1949__conditional_reciprocity_reading	pass	0.3365	0.0	0.75	0.5	0.12	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
geneva_conventions_1949__humanitarian_ceiling_reading	fail	-1.0	0.0	0.75	0.5	0.62	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
geneva_conventions_1949__security_maximization_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
geneva_conventions_protective_scope__hybrid_proportionality_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
geneva_conventions_protective_scope__state_centric_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
geneva_conventions_protective_scope__universal_rights_reading	pass	0.27083333333333337	0.0	0.75	0.33333333333333337	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gita_kurukshetra_discourse__orthodox_literal_reading	fail	-1.0	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gita_kurukshetra_discourse__universalist_devotional_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gold_fiat_transition_mechanism__automatic_constraint_reading	fail	-1.0	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gold_fiat_transition_mechanism__composite_overdetermination_reading	pass	0.6709999999999999	0.25	1.0	1.0	0.48	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gold_fiat_transition_mechanism__creditor_discipline_reading	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gpl_copyleft_scope__enforcement_vacuum_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gpl_copyleft_scope__narrow_scope_reading	fail	-1.0	0.125	0.75	0.6666666666666667	0.3400000000000001	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gpl_copyleft_scope__strong_copyleft_reading	pass	0.6875	0.625	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gpl_derivative_work_trigger__broad_copyleft_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gpl_derivative_work_trigger__narrow_linking_permissive_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
gpl_reciprocity_obligation__copyleft_as_commons_reading	fail	-1.0	0.25	1.0	1.0	0.4	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gpl_reciprocity_obligation__copyleft_as_freedom_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
gpl_reciprocity_obligation__copyleft_as_restriction_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hagia_sophia_substrate__islamic_sovereignty_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hagia_sophia_substrate__orthodox_restitution_reading	fail	-1.0	0.625	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
hagia_sophia_substrate__universal_heritage_reading	pass	0.37016666666666664	0.0	0.75	0.6666666666666667	0.07999999999999985	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hebrew_continuity__bridge_pidginized	pass	0.4743333333333334	0.0	1.0	0.8333333333333334	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hebrew_continuity__liturgical_preservation	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
hebrew_continuity__native_generative	fail	-1.0	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
hebrew_linguistic_life__liturgical_preservation_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hebrew_linguistic_life__marketplace_pidgin_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hebrew_linguistic_life__native_generational_reading	fail	-1.0	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
hebrew_living_language__literary_revival_reading	fail	-1.0	1.0	1.0	1.0	0.8400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
hebrew_living_language__liturgical_continuity_reading	pass	0.992	1.0	1.0	1.0	0.96	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hebrew_living_language__native_generation_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hebrew_vitality__hybrid_continuity_reading	pass	0.9480000000000001	1.0	1.0	1.0	0.74	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hebrew_vitality__liturgical_reading	fail	-1.0	1.0	1.0	1.0	0.94	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
hebrew_vitality__native_daily_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
herem_command_dt7__allegorical_displacement_reading	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
herem_command_dt7__contextual_supersession_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
herem_command_dt7__durable_separation_reading	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
historical_treaty_substrate__extinguishment_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
historical_treaty_substrate__nation_to_nation_reading	pass	0.3781666666666667	0.0	0.75	0.6666666666666667	0.1200000000000001	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hoa_covenant_scope__behavioral_control_reading	fail	-1.0	0.25	1.0	1.0	0.4	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
hoa_covenant_scope__coordination_reading	pass	0.984	1.0	1.0	1.0	0.9199999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
hoa_covenant_scope__extraction_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
homoousios_christology__arian_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
homoousios_christology__pro_nicene_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
homoousios_christology__semi_arian_reading	fail	-1.0	0.25	1.0	1.0	0.5800000000000001	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
homoousios_nicene__honorific_similarity_reading	pass	0.4741666666666667	0.0	0.75	0.6666666666666667	0.6	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
homoousios_nicene__metaphysical_equality_reading	fail	-1.0	0.0	0.75	0.8333333333333334	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
homoousios_nicene__subordinationist_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
honor_satisfaction_mechanism__composite_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
honor_satisfaction_mechanism__contraction_reading	fail	-1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
honor_satisfaction_mechanism__decline_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
honor_satisfaction_substrate__composite_overdetermined_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
honor_satisfaction_substrate__cultural_contraction_reading	pass	0.9720000000000001	1.0	1.0	1.0	0.86	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
honor_satisfaction_substrate__practice_decline_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
honor_settlement_legitimacy__composite_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
honor_settlement_legitimacy__contraction_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
honor_settlement_legitimacy__drop_reading	pass	0.4365	0.0	0.75	0.5	0.62	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
honor_violence_legitimacy__composite_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
honor_violence_legitimacy__contraction_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
honor_violence_legitimacy__drop_reading	pass	0.659	0.25	1.0	1.0	0.42000000000000004	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
human_dignity_ai_governance__magisterial_integralist_reading	fail	-1.0	0.25	0.75	0.8333333333333334	0.28	variant([naturalized,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
human_dignity_ai_governance__pluralist_pragmatic_reading	pass	0.615	0.25	1.0	1.0	0.19999999999999996	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
human_dignity_ai_governance__secular_humanist_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
human_dignity_ai_governance__techno_optimist_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
human_dignity_ai_safeguarding__autonomy_rights_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
human_dignity_ai_safeguarding__imago_dei_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
human_dignity_ai_safeguarding__posthumanist_reading	pass	0.47016666666666673	0.0	0.75	0.6666666666666667	0.5800000000000001	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
human_transcendence_pathway__babel_reading	fail	-1.0	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
human_transcendence_pathway__jerusalem_reading	pass	0.4205	0.0	0.75	0.5	0.54	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
human_transcendence_pathway__technocratic_vs_incarnational_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	1	1	unknown	x2(na)-x5(ok)
humane_treatment_standard__absolute_prohibition	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
humane_treatment_standard__contextual_necessity	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
humane_treatment_standard__proportionality_balancing	pass	0.6698333333333334	0.625	1.0	0.8333333333333334	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ietf_openness_commitment__capture_substrate_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ietf_openness_commitment__commons_stewardship_reading	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ietf_openness_commitment__legitimacy_erosion_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ihl_distinction_proportionality__categorical_prohibition_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
ihl_distinction_proportionality__human_agency_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
ihl_distinction_proportionality__outcomes_based_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	1	1	unknown	x2(na)-x5(ok)
imperial_mandate__bakufu_delegation_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
imperial_mandate__loyalist_restoration_reading	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
