constraint	gate	purity	F	SIsub	CC	EX	scope_result	N	rawSI	gridG	m1_si_empty	m2_grid_lt2	m3_grid_empty	m4_ex_fail	m5_floor_default	any_mech	disposition	crosschecks
legitimacy_of_practice_standardization__endogenous_displacement_reading	pass	0.936	1.0	1.0	1.0	0.6799999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimacy_of_practice_standardization__exogenous_override_reading	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_health_intervention__bodily_autonomy_primary	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_health_intervention__proportionality_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_health_intervention__public_health_primary	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_knowledge_boundary__credentialed_expertise_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_knowledge_boundary__experiential_pluralism_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_knowledge_boundary__hybrid_coproduction_reading	pass	0.4983333333333334	0.0	1.0	0.8333333333333334	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
liability_attribution__deployer_liability	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
liability_attribution__developer_liability	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
liability_attribution__shared_liability	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
licensing_statute_mandate__graduated_access_filter	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
licensing_statute_mandate__public_safety_coordination	pass	0.7258333333333333	0.625	1.0	0.8333333333333334	0.4	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
licensing_statute_mandate__rent_seeking_suppression	pass	0.27083333333333337	0.0	0.75	0.33333333333333337	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
liturgical_vernacularization	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
living_language_status__literary_continuity_reading	pass	0.4741666666666667	0.0	0.75	0.6666666666666667	0.6	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
living_language_status__liturgical_preservation_reading	pass	0.4165	0.0	0.75	0.5	0.52	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
living_language_status__native_generation_reading	pass	0.3365	0.0	0.75	0.5	0.12	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
lycurgan_laws__adaptive_fiction_reading	pass	0.4741666666666667	0.0	0.75	0.6666666666666667	0.6	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
lycurgan_laws__demographic_trap_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
lycurgan_laws__sacral_fidelity_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
maat_order_principle__distributed_maintenance_reading	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
maat_order_principle__divine_mandate_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
maat_order_principle__reciprocity_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_1215__baronial_privilege_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_1215__living_document_reading	pass	0.615	0.25	1.0	1.0	0.19999999999999996	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_1215__universal_rights_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_clause_39__feudal_prerogative_reading	pass	0.9680000000000001	1.0	1.0	1.0	0.8400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_clause_39__liberal_due_process_reading	pass	0.623	0.25	1.0	1.0	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_clause_39__originalist_limitation_reading	pass	0.48216666666666663	0.0	0.75	0.6666666666666667	0.6399999999999999	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_constraint_authority__feudal_obsolescence_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_constraint_authority__living_constitutionalism_reading	pass	0.7738333333333334	0.625	1.0	0.8333333333333334	0.6399999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_constraint_authority__parliamentary_sovereignty_reading	pass	0.647	0.25	1.0	1.0	0.3600000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
mandate_legitimacy_scope__bodily_autonomy_primary	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
mandate_legitimacy_scope__proportionality_reading	pass	0.623	0.25	1.0	1.0	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
mandate_legitimacy_scope__public_health_primary	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
manifesto_revolutionary_method__council_communist_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
manifesto_revolutionary_method__democratic_gradualism_reading	pass	0.5583333333333333	0.0	1.0	0.8333333333333334	0.5	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
manifesto_revolutionary_method__vanguard_rupture_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_as_natural_default__beneficiary_maintained_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_as_natural_default__dual_operation_reading	pass	0.39	0.125	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_as_natural_default__engineered_closure_reading	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_as_natural_default__lapsed_alternative_reading	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_as_natural_default__lapsed_closure_reading	pass	0.26433333333333336	0.0	0.5	0.33333333333333337	0.28	variant([piton,rope,unknown])	3	0.5	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_dominance_lock_in	pass	0.6389999999999999	0.25	1.0	1.0	0.31999999999999995	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_naturalization__beneficiary_maintained_reading	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_naturalization__hybrid_reading	pass	0.6549999999999999	0.25	1.0	1.0	0.3999999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_naturalization__lapsed_alternative_reading	pass	0.8555	0.625	1.0	1.0	0.8400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_authority__communal_autonomy_reading	pass	0.8400000000000001	1.0	1.0	1.0	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_authority__federalist_millet_reading	pass	0.7658333333333334	0.625	1.0	0.8333333333333334	0.6	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_authority__gender_rights_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_authority__judicial_harmonization_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_authority__secularist_reading	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	pass	0.7658333333333334	0.625	1.0	0.8333333333333334	0.6	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_legitimacy__exogenous_override_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_legitimacy__hybrid_pragmatic_reading	pass	0.5358333333333334	0.125	1.0	0.8333333333333334	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_reversal__endogenous_reinterpretation_reading	pass	0.7233333333333334	0.75	1.0	0.8333333333333334	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_reversal__exogenous_override_reading	pass	0.35	0.125	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_reversal__practice_doctrine_gap	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_sacrament__civic_pastoral_reading	pass	0.7233333333333334	0.75	1.0	0.8333333333333334	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_sacrament__hierarchical_indissolubility_reading	pass	0.35	0.125	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
maximum_entropy_principle	pass	0.988	1.0	1.0	1.0	0.94	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
maxwell_demon_impossibility	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
mco_unit_system_discontinuity	pass	0.4085	0.0	0.75	0.5	0.48	variant([piton,rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
measurement_timing_authority_erosion	pass	0.8320000000000001	1.0	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
mercosur_tariff_harmonization	pass	0.627	0.25	1.0	1.0	0.26	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
meritocracy_theater	pass	0.27083333333333337	0.0	0.75	0.33333333333333337	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
metamorphosis_samsa	pass	0.4666666666666667	0.375	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
microscopy_color_bottleneck	pass	0.936	1.0	1.0	1.0	0.6799999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
middlebox_interception	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
monetary_anchor_principle__overdetermined_composite_reading	pass	0.4823333333333334	0.0	1.0	0.8333333333333334	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
monetary_anchor_principle__punctuated_swap_reading	pass	0.643	0.25	1.0	1.0	0.3400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
monetary_anchor_principle__triffin_inevitability_reading	pass	0.992	1.0	1.0	1.0	0.96	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
monopoly_rulebook__extraction_demo_reading	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
monopoly_rulebook__social_scaffold_reading	pass	0.4205	0.0	0.75	0.5	0.54	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
monopoly_rulebook__tournament_orthodoxy_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
montevideo_statehood_criteria__constitutive_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
montevideo_statehood_criteria__declaratory_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
montevideo_statehood_criteria__hybrid_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
monty_hall_conditional_probability	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
multilateral_arms_control_authority_erosion	pass	0.4746666666666667	0.375	0.75	0.6666666666666667	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
n26usc469_real_estate_exemption	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nafta_jurisdictional_boundary__capital_supremacy_reading	pass	0.3245	0.0	0.75	0.5	0.06000000000000005	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nafta_jurisdictional_boundary__embedded_liberalism_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nafta_jurisdictional_boundary__sovereignty_primacy_reading	pass	0.4541666666666667	0.0	0.75	0.6666666666666667	0.5	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
naskh_principle__classical_abrogation	pass	0.6938333333333334	0.625	1.0	0.8333333333333334	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
naskh_principle__contextual_harmonization	pass	0.8240000000000001	1.0	1.0	1.0	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
naskh_principle__progressive_restriction	pass	0.599	0.25	1.0	1.0	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
neural_interface_standardization	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
neurodivergent_workplace_exclusion	pass	0.35	0.125	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
newtons_method_convergence	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nicene_christological_kernel__homoiousios_reading	pass	0.639	0.25	1.0	1.0	0.32000000000000006	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nicene_christological_kernel__homoousios_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nicene_creed_authority__boundary_maintenance_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nicene_creed_authority__confessional_reading	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nicene_creed_authority__imperial_uniformity_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nicene_creed_authority__liturgical_habituation_reading	pass	0.992	1.0	1.0	1.0	0.96	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nicene_creed_authority__strict_orthodox_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nicene_creed_authority__symbolic_confessional_reading	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
northeast_asian_wmd_proliferation	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
notability_guidelines__deletionist_reading	pass	0.7258333333333333	0.625	1.0	0.8333333333333334	0.4	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
notability_guidelines__deliberative_reading	pass	0.7498333333333334	0.625	1.0	0.8333333333333334	0.52	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
notability_guidelines__inclusionist_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npat_regime_delegitimization	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_article_iv_vi_pairing__abolitionist	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_article_iv_vi_pairing__grand_bargain	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_article_iv_vi_pairing__nonproliferation_primary	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_treaty_1970__oligopoly_enforcement_reading	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_treaty_1970__reciprocal_disarmament_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_treaty_1970__withdrawal_sovereignty_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_treaty_text__nnws_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_treaty_text__nws_reading	pass	0.37399999999999994	0.125	0.75	0.5	0.11999999999999988	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
npt_treaty_text__withdrawal_threshold_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nsl_legal_text__democratic_enclosure_reading	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nsl_legal_text__jurisdictional_capture_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nsl_legal_text__sovereignty_restoration_reading	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nuclear_impossibility_kernel__credibility_paradox_reading	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nuclear_impossibility_kernel__rational_dropout_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nuclear_impossibility_kernel__structural_contraction_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ocean_acidification	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ocean_governance_fragmentation	pass	0.5321666666666667	0.5	0.75	0.6666666666666667	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
one_country_two_systems_framework__autonomy_primacy_reading	pass	0.2788333333333334	0.0	0.75	0.33333333333333337	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
one_country_two_systems_framework__balanced_coexistence_reading	pass	0.7313333333333334	0.75	1.0	0.8333333333333334	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
one_country_two_systems_framework__sovereignty_primacy_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ontological_friction_resolution	pass	0.35	0.125	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
openai_default_data_training	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
openai_health_review	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
openclaw_regulation	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
optimization_under_uncertainty	pass	0.378	0.125	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
organ_scarcity_moral_rationing	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ost_article_ii_non_appropriation__commons_conservation	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ost_article_ii_non_appropriation__extraction_permissive	pass	0.4663333333333334	0.0	1.0	0.8333333333333334	0.040000000000000036	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ost_article_ii_non_appropriation__international_regime	pass	0.5316666666666667	0.125	0.75	0.6666666666666667	0.7000000000000001	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
overbite_developmental_drift	pass	0.988	1.0	1.0	1.0	0.94	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
paleoclimate_proxy_substitution	pass	0.8	1.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
papal_temporal_authority_mountain	pass	0.9680000000000001	1.0	1.0	1.0	0.8400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
paris_article_4_ndc__equity_reading	pass	0.5263333333333334	0.0	1.0	0.8333333333333334	0.3400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
paris_article_4_ndc__sovereigntist_reading	pass	0.7938333333333334	0.625	1.0	0.8333333333333334	0.74	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
paris_article_4_ndc__supranational_reading	pass	0.3621666666666667	0.0	0.75	0.6666666666666667	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
pathologization_of_poverty_and_marginalization	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
performative_vs_epistemic_conflict	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
permissive_license_text__commons_coordination_reading	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
permissive_license_text__copyleft_counterfactual_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
permissive_license_text__corporate_moat_reading	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
perovskite_solar_cell_certification_gap	pass	0.627	0.25	1.0	1.0	0.26	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
personal_data_market_concentration	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
personhood_boundary__birth_reading	pass	0.4741666666666667	0.0	0.75	0.6666666666666667	0.6	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
