constraint_id,h1,max_tvd,t13_fires,worst_context,d_FR_worst,KL_fwd_worst,KL_rev_worst,asymmetry_ratio,argmax_cl,argmax_idx
copyright_protection,0,0.4119315700882379,False,institutional,1.5944788151479694,8.917153171749309,2.9346873871875525,0.6708941373256859,tangled_rope,tangled_rope
corporate_social_responsibility_theater,0,0.233384791081994,False,institutional,1.381142508671162,4.812426063281225,3.5587431882172114,0.260509534812307,tangled_rope,tangled_rope
cosmological_evolution_alpha_omega,0,0.03324401513594033,False,institutional,0.3485491398581495,0.033291896961379144,0.16564578355890783,0.7990175406454598,mountain,mountain
cost_of_observation,0,0.9994986408654885,False,institutional,3.140489895430517,23.013979390657617,18.088386792519916,0.2140261149333094,snare,rope
countable_infinity_cardinality,0,0.09172098174546384,False,institutional,0.5843390180088306,0.09470399355221815,0.4544643166182809,0.7916140165702755,mountain,mountain
couples_residency_match,4,0.8066635826281323,True,institutional,2.1933346092051793,1.6419246499307638,5.875984404992088,0.7205702846086817,tangled_rope,rope
cow_field_poop,0,0.18336473768634187,False,analytical,0.5666403324246566,0.12888889353863475,0.2096390347883322,0.3851865723920597,rope,rope
creative_commons_licensing,0,0.03591177040605498,False,analytical,0.315925418578173,0.031956014094375276,0.09109163647018631,0.6491882753162057,rope,rope
credentialism_national_security,0,0.7120859769226793,False,institutional,2.011549473190317,10.897680468634547,1.3196321352311249,0.878907062926899,snare,tangled_rope
credibility_inflation,0,0.7263954744015624,False,institutional,2.0394303760721733,1.297644758638881,9.811072927556491,0.8677367125674736,tangled_rope,rope
crisis_signal_saturation,6,0.5328730347864006,True,institutional,1.710835836802273,11.61739397588395,1.8765924432269034,0.8384670049821465,snare,tangled_rope
crispr_genomic_rewrite_2026,0,0.9139997335635146,False,institutional,2.4868959667996546,2.454806432348565,6.037935963412526,0.5934361597698768,tangled_rope,rope
critical_actor_overcentralization,5,0.9938961064543798,True,institutional,3.130031358850965,22.881793004712087,14.503984521706064,0.36613426584537173,snare,scaffold
crop_defense_dependency,0,0.7152181230001492,False,institutional,2.1680431302261076,15.946175279017504,5.102330779678374,0.6800279257940814,snare,tangled_rope
cross_domain_coupling_spiral,0,0.7105210921064471,False,powerless,1.9624070567520575,4.821614917498624,1.238153709000647,0.743207674153501,snare,tangled_rope
cs_ecmo_bridge,5,0.7046632224770288,True,institutional,2.6981611444301676,10.28088312245557,10.942388028682048,0.060453431599441505,tangled_rope,scaffold
cuba_mandatrophic_collapse,0,0.7080114490378953,False,analytical,1.9017170084668324,2.068871991274976,3.064573407842298,0.3249070209965616,tangled_rope,piton
cuban_missile_crisis_excomm_delibration,0,0.18336473768634187,False,analytical,0.5666403324246566,0.12888889353863475,0.2096390347883322,0.3851865723920597,rope,rope
cultural_homogenization_social_media,0,0.5380343124459922,False,institutional,1.7665068796373062,11.761886658140277,2.560067144071629,0.7823421345163334,snare,tangled_rope
cultural_memory_decay,0,0.9936427682029205,False,institutional,3.0095796943433597,16.75711408216617,9.927085123962883,0.4075898107939824,snare,tangled_rope
cultural_refragmentation_2026,5,0.9926582853092516,True,institutional,3.0736903599699095,22.827020132957383,18.307485393214996,0.19799057053518498,snare,rope
cumbria_mine_rejection,0,0.23240426850226895,False,analytical,0.8739774121554139,0.2449425125847637,0.7050886143104084,0.6526074771121886,tangled_rope,tangled_rope
cuny_light_2026,0,0.24850063655359206,False,institutional,0.5823874158292097,0.1518678859780276,0.19087117499227652,0.2043435265478255,rope,rope
currys_paradox,0,0.06499731744151283,False,institutional,0.49164636691848085,0.0662911847317683,0.33270318985074987,0.8007497771166353,mountain,mountain
cz_plea_agreement_2026,0,0.7105210921064471,False,powerless,1.9624070567520575,4.821614917498624,1.238153709000647,0.743207674153501,snare,tangled_rope
damped_harmonics,0,0.06499731744151283,False,institutional,0.49164636691848085,0.0662911847317683,0.33270318985074987,0.8007497771166353,mountain,mountain
dark_patterns_manipulation,0,0.9207773787601244,False,powerless,2.438497669340536,2.562687580490524,4.536579895061027,0.43510581985329494,snare,tangled_rope
data_laundering_pipeline,4,0.9939200607127915,True,institutional,3.092296222615,22.862787149110595,20.650966315443277,0.09674327190477132,snare,rope
data_privacy_regulation,0,0.4119315700882379,False,moderate,1.5090687488418295,8.867821360244001,1.8541098231277737,0.790917098145428,tangled_rope,tangled_rope
dead_sea_effect,5,0.4119315700882379,True,institutional,1.5944788151479694,8.917153171749309,2.9346873871875525,0.6708941373256859,tangled_rope,tangled_rope
debt_service_squeeze,6,0.5369598310433067,True,institutional,1.7551035056824962,11.731799533250701,2.4418421234097525,0.7918612471608475,snare,tangled_rope
debt_trap_microfinance,3,0.9939481851217334,True,institutional,3.094124038445727,22.863944645010978,20.627579635250182,0.09781186249717332,snare,rope
decision_latency_mismatch,0,0.7110083398770009,False,institutional,2.06702828083487,15.798747323224893,2.852488945578066,0.8194484102302988,snare,tangled_rope
